"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive"
2023-04-01 23:30:55,2.22 GB/s,0 kB/s,85.4 kB/s,1.20 GB/s,0 kB/s,2.24 GB/s
2023-04-01 23:31:00,2.22 GB/s,0 kB/s,85.4 kB/s,1.20 GB/s,0 kB/s,2.24 GB/s
2023-04-01 23:31:05,4.87 GB/s,0 kB/s,60.2 kB/s,3.03 GB/s,0 kB/s,4.88 GB/s
2023-04-01 23:31:10,4.87 GB/s,0 kB/s,60.2 kB/s,3.03 GB/s,0 kB/s,4.88 GB/s
2023-04-01 23:31:15,1.86 GB/s,0 kB/s,84.4 kB/s,1.24 GB/s,0 kB/s,1.88 GB/s
2023-04-01 23:31:20,1.86 GB/s,0 kB/s,84.4 kB/s,1.24 GB/s,0 kB/s,1.88 GB/s
2023-04-01 23:31:25,2.07 GB/s,0 kB/s,5.60 kB/s,1.35 GB/s,0 kB/s,2.08 GB/s
2023-04-01 23:31:30,2.07 GB/s,0 kB/s,5.60 kB/s,1.35 GB/s,0 kB/s,2.08 GB/s
2023-04-01 23:31:35,3.51 GB/s,0 kB/s,12.9 MB/s,2.52 GB/s,64.4 kB/s,3.53 GB/s
2023-04-01 23:31:40,3.51 GB/s,0 kB/s,12.9 MB/s,2.52 GB/s,64.4 kB/s,3.53 GB/s
2023-04-01 23:31:45,4.55 GB/s,0 kB/s,49 kB/s,2.52 GB/s,0 kB/s,4.56 GB/s
2023-04-01 23:31:50,4.55 GB/s,0 kB/s,49 kB/s,2.52 GB/s,0 kB/s,4.56 GB/s
2023-04-01 23:31:55,2.27 GB/s,0 kB/s,11.4 kB/s,1.50 GB/s,0 kB/s,2.28 GB/s
2023-04-01 23:32:00,2.27 GB/s,0 kB/s,11.4 kB/s,1.50 GB/s,0 kB/s,2.28 GB/s
2023-04-01 23:32:05,5.02 GB/s,0 kB/s,75.7 kB/s,3.50 GB/s,0 kB/s,5.04 GB/s
2023-04-01 23:32:10,5.02 GB/s,0 kB/s,75.7 kB/s,3.50 GB/s,0 kB/s,5.04 GB/s
2023-04-01 23:32:15,6.00 GB/s,0 kB/s,0 kB/s,3.45 GB/s,0 kB/s,6.02 GB/s
2023-04-01 23:32:20,6.00 GB/s,0 kB/s,0 kB/s,3.45 GB/s,0 kB/s,6.02 GB/s
2023-04-01 23:32:25,3.65 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,3.66 GB/s
2023-04-01 23:32:30,3.65 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,3.66 GB/s
2023-04-01 23:32:35,4.42 GB/s,0 kB/s,0 kB/s,2.84 GB/s,0 kB/s,4.44 GB/s
2023-04-01 23:32:40,4.42 GB/s,0 kB/s,0 kB/s,2.84 GB/s,0 kB/s,4.44 GB/s
2023-04-01 23:32:45,5.98 GB/s,0 kB/s,17.4 kB/s,3.76 GB/s,0 kB/s,6.00 GB/s
2023-04-01 23:32:50,5.98 GB/s,0 kB/s,17.4 kB/s,3.76 GB/s,0 kB/s,6.00 GB/s
2023-04-01 23:32:55,5.60 GB/s,0 kB/s,31.6 kB/s,3.54 GB/s,0 kB/s,5.62 GB/s
2023-04-01 23:33:00,5.60 GB/s,0 kB/s,31.6 kB/s,3.54 GB/s,0 kB/s,5.62 GB/s
2023-04-01 23:33:05,3.37 GB/s,0 kB/s,11.4 kB/s,2.39 GB/s,0 kB/s,3.38 GB/s
2023-04-01 23:33:10,3.37 GB/s,0 kB/s,11.4 kB/s,2.39 GB/s,0 kB/s,3.38 GB/s
2023-04-01 23:33:15,5.47 GB/s,0 kB/s,0 kB/s,3.50 GB/s,0 kB/s,5.49 GB/s
2023-04-01 23:33:20,5.47 GB/s,0 kB/s,0 kB/s,3.50 GB/s,0 kB/s,5.49 GB/s
2023-04-01 23:33:25,5.78 GB/s,0 kB/s,0 kB/s,3.43 GB/s,0 kB/s,5.80 GB/s
2023-04-01 23:33:30,5.78 GB/s,0 kB/s,0 kB/s,3.43 GB/s,0 kB/s,5.80 GB/s
2023-04-01 23:33:35,3.75 GB/s,0 kB/s,11.2 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-01 23:33:40,3.75 GB/s,0 kB/s,11.2 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-01 23:33:45,5.07 GB/s,0 kB/s,17.2 kB/s,3.27 GB/s,0 kB/s,5.09 GB/s
2023-04-01 23:33:50,5.07 GB/s,0 kB/s,17.2 kB/s,3.27 GB/s,0 kB/s,5.09 GB/s
2023-04-01 23:33:55,7.18 GB/s,0 kB/s,0 kB/s,4.52 GB/s,0 kB/s,7.20 GB/s
2023-04-01 23:34:00,7.18 GB/s,0 kB/s,0 kB/s,4.52 GB/s,0 kB/s,7.20 GB/s
2023-04-01 23:34:05,3.47 GB/s,0 kB/s,73.5 kB/s,2.27 GB/s,0 kB/s,3.49 GB/s
2023-04-01 23:34:10,3.47 GB/s,0 kB/s,73.5 kB/s,2.27 GB/s,0 kB/s,3.49 GB/s
2023-04-01 23:34:15,4.92 GB/s,0 kB/s,0 kB/s,3.11 GB/s,0 kB/s,4.94 GB/s
2023-04-01 23:34:20,4.92 GB/s,0 kB/s,0 kB/s,3.11 GB/s,0 kB/s,4.94 GB/s
2023-04-01 23:34:25,6.25 GB/s,0 kB/s,11.6 kB/s,4.16 GB/s,0 kB/s,6.26 GB/s
2023-04-01 23:34:30,6.25 GB/s,0 kB/s,11.6 kB/s,4.16 GB/s,0 kB/s,6.26 GB/s
2023-04-01 23:34:35,7.56 GB/s,0 kB/s,6 kB/s,4.48 GB/s,0 kB/s,7.58 GB/s
2023-04-01 23:34:40,7.56 GB/s,0 kB/s,6 kB/s,4.48 GB/s,0 kB/s,7.58 GB/s
2023-04-01 23:34:45,5.75 GB/s,0 kB/s,5.80 kB/s,3.75 GB/s,0 kB/s,5.76 GB/s
2023-04-01 23:34:50,5.75 GB/s,0 kB/s,5.80 kB/s,3.75 GB/s,0 kB/s,5.76 GB/s
2023-04-01 23:34:55,7.24 GB/s,0 kB/s,11.2 kB/s,4.63 GB/s,0 kB/s,7.26 GB/s
2023-04-01 23:35:00,7.24 GB/s,0 kB/s,11.2 kB/s,4.63 GB/s,0 kB/s,7.26 GB/s
2023-04-01 23:35:05,4.70 GB/s,0 kB/s,0 kB/s,2.84 GB/s,0 kB/s,4.72 GB/s
2023-04-01 23:35:10,4.70 GB/s,0 kB/s,0 kB/s,2.84 GB/s,0 kB/s,4.72 GB/s
2023-04-01 23:35:15,734 MB/s,0 kB/s,0 kB/s,512 MB/s,0 kB/s,743 MB/s
2023-04-01 23:35:20,734 MB/s,0 kB/s,0 kB/s,512 MB/s,0 kB/s,743 MB/s
2023-04-01 23:35:25,631 MB/s,0 kB/s,11.2 kB/s,659 MB/s,0 kB/s,635 MB/s
2023-04-01 23:35:30,631 MB/s,0 kB/s,11.2 kB/s,659 MB/s,0 kB/s,635 MB/s
2023-04-01 23:35:35,1.48 GB/s,0 kB/s,11.8 kB/s,694 MB/s,0 kB/s,1.48 GB/s
2023-04-01 23:35:40,1.48 GB/s,0 kB/s,11.8 kB/s,694 MB/s,0 kB/s,1.48 GB/s
2023-04-01 23:35:45,1.59 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.59 GB/s
2023-04-01 23:35:50,1.59 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.59 GB/s
2023-04-01 23:35:55,1.94 GB/s,0 kB/s,0 kB/s,1.22 GB/s,0 kB/s,1.94 GB/s
2023-04-01 23:36:00,1.94 GB/s,0 kB/s,0 kB/s,1.22 GB/s,0 kB/s,1.94 GB/s
2023-04-01 23:36:05,1.30 GB/s,0 kB/s,68.3 kB/s,864 MB/s,0 kB/s,1.31 GB/s
2023-04-01 23:36:10,1.30 GB/s,0 kB/s,68.3 kB/s,864 MB/s,0 kB/s,1.31 GB/s
2023-04-01 23:36:15,2.26 GB/s,0 kB/s,5.80 kB/s,1.44 GB/s,0 kB/s,2.27 GB/s
2023-04-01 23:36:20,2.26 GB/s,0 kB/s,5.80 kB/s,1.44 GB/s,0 kB/s,2.27 GB/s
2023-04-01 23:36:25,1.34 GB/s,0 kB/s,42.4 kB/s,941 MB/s,0 kB/s,1.36 GB/s
2023-04-01 23:36:30,1.34 GB/s,0 kB/s,42.4 kB/s,941 MB/s,0 kB/s,1.36 GB/s
2023-04-01 23:36:35,1.10 GB/s,0 kB/s,22.8 kB/s,705 MB/s,0 kB/s,1.10 GB/s
2023-04-01 23:36:40,1.10 GB/s,0 kB/s,22.8 kB/s,705 MB/s,0 kB/s,1.10 GB/s
2023-04-01 23:36:45,1.20 GB/s,0 kB/s,11.2 kB/s,793 MB/s,0 kB/s,1.21 GB/s
2023-04-01 23:36:50,1.20 GB/s,0 kB/s,11.2 kB/s,793 MB/s,0 kB/s,1.21 GB/s
2023-04-01 23:36:55,953 MB/s,0 kB/s,5.80 kB/s,591 MB/s,0 kB/s,955 MB/s
2023-04-01 23:37:00,953 MB/s,0 kB/s,5.80 kB/s,591 MB/s,0 kB/s,955 MB/s
2023-04-01 23:37:05,947 MB/s,0 kB/s,6 kB/s,578 MB/s,0 kB/s,947 MB/s
2023-04-01 23:37:10,947 MB/s,0 kB/s,6 kB/s,578 MB/s,0 kB/s,947 MB/s
2023-04-01 23:37:15,1.49 GB/s,0 kB/s,11.2 kB/s,936 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:37:20,1.49 GB/s,0 kB/s,11.2 kB/s,936 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:37:25,1.14 GB/s,0 kB/s,19.3 kB/s,752 MB/s,0 kB/s,1.14 GB/s
2023-04-01 23:37:30,1.14 GB/s,0 kB/s,19.3 kB/s,752 MB/s,0 kB/s,1.14 GB/s
2023-04-01 23:37:35,1.16 GB/s,0 kB/s,6 kB/s,1.08 GB/s,0 kB/s,1.17 GB/s
2023-04-01 23:37:40,1.16 GB/s,0 kB/s,6 kB/s,1.08 GB/s,0 kB/s,1.17 GB/s
2023-04-01 23:37:45,2.03 GB/s,0 kB/s,11.2 kB/s,963 MB/s,0 kB/s,2.03 GB/s
2023-04-01 23:37:50,2.03 GB/s,0 kB/s,11.2 kB/s,963 MB/s,0 kB/s,2.03 GB/s
2023-04-01 23:37:55,1.69 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:00,1.69 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:05,205 MB/s,0 kB/s,78.9 kB/s,197 MB/s,0 kB/s,211 MB/s
2023-04-01 23:38:10,205 MB/s,0 kB/s,78.9 kB/s,197 MB/s,0 kB/s,211 MB/s
2023-04-01 23:38:15,1.70 GB/s,0 kB/s,11.2 kB/s,1.10 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:20,1.70 GB/s,0 kB/s,11.2 kB/s,1.10 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:25,1.88 GB/s,0 kB/s,11.2 kB/s,1.26 GB/s,0 kB/s,1.89 GB/s
2023-04-01 23:38:30,1.88 GB/s,0 kB/s,11.2 kB/s,1.26 GB/s,0 kB/s,1.89 GB/s
2023-04-01 23:38:35,3.10 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,3.11 GB/s
2023-04-01 23:38:40,3.10 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,3.11 GB/s
2023-04-01 23:38:45,1.69 GB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:50,1.69 GB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,1.70 GB/s
2023-04-01 23:38:55,1.25 GB/s,0 kB/s,0 kB/s,838 MB/s,0 kB/s,1.26 GB/s
2023-04-01 23:39:00,1.25 GB/s,0 kB/s,0 kB/s,838 MB/s,0 kB/s,1.26 GB/s
2023-04-01 23:39:05,1.20 GB/s,0 kB/s,0 kB/s,805 MB/s,0 kB/s,1.21 GB/s
2023-04-01 23:39:10,1.20 GB/s,0 kB/s,0 kB/s,805 MB/s,0 kB/s,1.21 GB/s
2023-04-01 23:39:15,1.56 GB/s,0 kB/s,0 kB/s,988 MB/s,0 kB/s,1.57 GB/s
2023-04-01 23:39:20,1.56 GB/s,0 kB/s,0 kB/s,988 MB/s,0 kB/s,1.57 GB/s
2023-04-01 23:39:25,1.53 GB/s,0 kB/s,7.40 kB/s,960 MB/s,0 kB/s,1.54 GB/s
2023-04-01 23:39:30,1.53 GB/s,0 kB/s,7.40 kB/s,960 MB/s,0 kB/s,1.54 GB/s
2023-04-01 23:39:35,2.06 GB/s,0 kB/s,30.4 kB/s,1.28 GB/s,0 kB/s,2.06 GB/s
2023-04-01 23:39:40,2.06 GB/s,0 kB/s,30.4 kB/s,1.28 GB/s,0 kB/s,2.06 GB/s
2023-04-01 23:39:45,1.10 GB/s,0 kB/s,0 kB/s,1.01 GB/s,0 kB/s,1.11 GB/s
2023-04-01 23:39:50,1.10 GB/s,0 kB/s,0 kB/s,1.01 GB/s,0 kB/s,1.11 GB/s
2023-04-01 23:39:55,516 MB/s,0 kB/s,0 kB/s,12.8 MB/s,0 kB/s,516 MB/s
2023-04-01 23:40:00,516 MB/s,0 kB/s,0 kB/s,12.8 MB/s,0 kB/s,516 MB/s
2023-04-01 23:40:05,999 MB/s,0 kB/s,56.5 kB/s,638 MB/s,0 kB/s,1.00 GB/s
2023-04-01 23:40:10,999 MB/s,0 kB/s,56.5 kB/s,638 MB/s,0 kB/s,1.00 GB/s
2023-04-01 23:40:15,1.56 GB/s,0 kB/s,11.2 kB/s,971 MB/s,0 kB/s,1.57 GB/s
2023-04-01 23:40:20,1.56 GB/s,0 kB/s,11.2 kB/s,971 MB/s,0 kB/s,1.57 GB/s
2023-04-01 23:40:25,542 MB/s,0 kB/s,0 kB/s,361 MB/s,0 kB/s,546 MB/s
2023-04-01 23:40:30,542 MB/s,0 kB/s,0 kB/s,361 MB/s,0 kB/s,546 MB/s
2023-04-01 23:40:35,547 MB/s,0 kB/s,5.80 kB/s,383 MB/s,0 kB/s,552 MB/s
2023-04-01 23:40:40,547 MB/s,0 kB/s,5.80 kB/s,383 MB/s,0 kB/s,552 MB/s
2023-04-01 23:40:45,83.2 MB/s,0 kB/s,39.4 kB/s,75.6 MB/s,0 kB/s,85.9 MB/s
2023-04-01 23:40:50,83.2 MB/s,0 kB/s,39.4 kB/s,75.6 MB/s,0 kB/s,85.9 MB/s
2023-04-01 23:40:55,149 MB/s,0 kB/s,17.2 kB/s,129 MB/s,0 kB/s,154 MB/s
2023-04-01 23:41:00,149 MB/s,0 kB/s,17.2 kB/s,129 MB/s,0 kB/s,154 MB/s
2023-04-01 23:41:05,2.08 GB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,2.08 GB/s
2023-04-01 23:41:10,2.08 GB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,2.08 GB/s
2023-04-01 23:41:15,1.45 GB/s,0 kB/s,5.60 kB/s,899 MB/s,0 kB/s,1.45 GB/s
2023-04-01 23:41:20,1.45 GB/s,0 kB/s,5.60 kB/s,899 MB/s,0 kB/s,1.45 GB/s
2023-04-01 23:41:25,1.01 GB/s,0 kB/s,28.2 kB/s,653 MB/s,0 kB/s,1.02 GB/s
2023-04-01 23:41:30,1.01 GB/s,0 kB/s,28.2 kB/s,653 MB/s,0 kB/s,1.02 GB/s
2023-04-01 23:41:35,2.08 GB/s,0 kB/s,0 kB/s,1.30 GB/s,0 kB/s,2.09 GB/s
2023-04-01 23:41:40,2.08 GB/s,0 kB/s,0 kB/s,1.30 GB/s,0 kB/s,2.09 GB/s
2023-04-01 23:41:45,1000 MB/s,0 kB/s,11.2 kB/s,668 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:41:50,1000 MB/s,0 kB/s,11.2 kB/s,668 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:41:55,649 MB/s,0 kB/s,6 kB/s,453 MB/s,0 kB/s,655 MB/s
2023-04-01 23:42:00,649 MB/s,0 kB/s,6 kB/s,453 MB/s,0 kB/s,655 MB/s
2023-04-01 23:42:05,1.10 GB/s,0 kB/s,79.1 kB/s,703 MB/s,0 kB/s,1.11 GB/s
2023-04-01 23:42:10,1.10 GB/s,0 kB/s,79.1 kB/s,703 MB/s,0 kB/s,1.11 GB/s
2023-04-01 23:42:15,2.80 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.80 GB/s
2023-04-01 23:42:20,2.80 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.80 GB/s
2023-04-01 23:42:25,2.86 GB/s,0 kB/s,11.2 kB/s,2.05 GB/s,0 kB/s,2.87 GB/s
2023-04-01 23:42:30,2.86 GB/s,0 kB/s,11.2 kB/s,2.05 GB/s,0 kB/s,2.87 GB/s
2023-04-01 23:42:35,4.58 GB/s,0 kB/s,11.2 kB/s,2.77 GB/s,0 kB/s,4.60 GB/s
2023-04-01 23:42:40,4.58 GB/s,0 kB/s,11.2 kB/s,2.77 GB/s,0 kB/s,4.60 GB/s
2023-04-01 23:42:45,3.55 GB/s,0 kB/s,0 kB/s,2.28 GB/s,0 kB/s,3.57 GB/s
2023-04-01 23:42:50,3.55 GB/s,0 kB/s,0 kB/s,2.28 GB/s,0 kB/s,3.57 GB/s
2023-04-01 23:42:55,5.77 GB/s,0 kB/s,0 kB/s,3.66 GB/s,0 kB/s,5.79 GB/s
2023-04-01 23:43:00,5.77 GB/s,0 kB/s,0 kB/s,3.66 GB/s,0 kB/s,5.79 GB/s
2023-04-01 23:43:05,6.17 GB/s,0 kB/s,5.60 kB/s,3.86 GB/s,0 kB/s,6.18 GB/s
2023-04-01 23:43:10,6.17 GB/s,0 kB/s,5.60 kB/s,3.86 GB/s,0 kB/s,6.18 GB/s
2023-04-01 23:43:15,3.93 GB/s,0 kB/s,11.8 kB/s,2.57 GB/s,0 kB/s,3.96 GB/s
2023-04-01 23:43:20,3.93 GB/s,0 kB/s,11.8 kB/s,2.57 GB/s,0 kB/s,3.96 GB/s
2023-04-01 23:43:25,3.61 GB/s,0 kB/s,0 kB/s,2.26 GB/s,0 kB/s,3.62 GB/s
2023-04-01 23:43:30,3.61 GB/s,0 kB/s,0 kB/s,2.26 GB/s,0 kB/s,3.62 GB/s
2023-04-01 23:43:35,4.47 GB/s,0 kB/s,7.40 kB/s,2.83 GB/s,0 kB/s,4.48 GB/s
2023-04-01 23:43:40,4.47 GB/s,0 kB/s,7.40 kB/s,2.83 GB/s,0 kB/s,4.48 GB/s
2023-04-01 23:43:45,3.82 GB/s,0 kB/s,0 kB/s,2.40 GB/s,0 kB/s,3.83 GB/s
2023-04-01 23:43:50,3.82 GB/s,0 kB/s,0 kB/s,2.40 GB/s,0 kB/s,3.83 GB/s
2023-04-01 23:43:55,3.27 GB/s,0 kB/s,11.2 kB/s,2.12 GB/s,0 kB/s,3.28 GB/s
2023-04-01 23:44:00,3.27 GB/s,0 kB/s,11.2 kB/s,2.12 GB/s,0 kB/s,3.28 GB/s
2023-04-01 23:44:05,2.77 GB/s,0 kB/s,68.3 kB/s,2.09 GB/s,0 kB/s,2.78 GB/s
2023-04-01 23:44:10,2.77 GB/s,0 kB/s,68.3 kB/s,2.09 GB/s,0 kB/s,2.78 GB/s
2023-04-01 23:44:15,2.95 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.97 GB/s
2023-04-01 23:44:20,2.95 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.97 GB/s
2023-04-01 23:44:25,4.72 GB/s,0 kB/s,0 kB/s,2.98 GB/s,0 kB/s,4.74 GB/s
2023-04-01 23:44:30,4.72 GB/s,0 kB/s,0 kB/s,2.98 GB/s,0 kB/s,4.74 GB/s
2023-04-01 23:44:35,3.41 GB/s,0 kB/s,5.60 kB/s,2.25 GB/s,0 kB/s,3.43 GB/s
2023-04-01 23:44:40,3.41 GB/s,0 kB/s,5.60 kB/s,2.25 GB/s,0 kB/s,3.43 GB/s
2023-04-01 23:44:45,6.22 GB/s,0 kB/s,0 kB/s,3.90 GB/s,0 kB/s,6.24 GB/s
2023-04-01 23:44:50,6.22 GB/s,0 kB/s,0 kB/s,3.90 GB/s,0 kB/s,6.24 GB/s
2023-04-01 23:44:55,3.90 GB/s,0 kB/s,0 kB/s,2.49 GB/s,0 kB/s,3.92 GB/s
2023-04-01 23:45:00,3.90 GB/s,0 kB/s,0 kB/s,2.49 GB/s,0 kB/s,3.92 GB/s
2023-04-01 23:45:05,569 MB/s,0 kB/s,0 kB/s,367 MB/s,0 kB/s,573 MB/s
2023-04-01 23:45:10,569 MB/s,0 kB/s,0 kB/s,367 MB/s,0 kB/s,573 MB/s
2023-04-01 23:45:15,4.95 MB/s,0 kB/s,29.9 kB/s,3.21 MB/s,0 kB/s,4.98 MB/s
2023-04-01 23:45:20,4.95 MB/s,0 kB/s,29.9 kB/s,3.21 MB/s,0 kB/s,4.98 MB/s
2023-04-01 23:45:25,566 MB/s,0 kB/s,6 kB/s,368 MB/s,0 kB/s,568 MB/s
2023-04-01 23:45:30,566 MB/s,0 kB/s,6 kB/s,368 MB/s,0 kB/s,568 MB/s
2023-04-01 23:45:35,1.00 GB/s,0 kB/s,0 kB/s,616 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:45:40,1.00 GB/s,0 kB/s,0 kB/s,616 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:45:45,546 MB/s,0 kB/s,11.2 kB/s,335 MB/s,0 kB/s,547 MB/s
2023-04-01 23:45:50,546 MB/s,0 kB/s,11.2 kB/s,335 MB/s,0 kB/s,547 MB/s
2023-04-01 23:45:55,1.04 GB/s,0 kB/s,75.8 kB/s,646 MB/s,0 kB/s,1.04 GB/s
2023-04-01 23:46:00,1.04 GB/s,0 kB/s,75.8 kB/s,646 MB/s,0 kB/s,1.04 GB/s
2023-04-01 23:46:05,494 MB/s,0 kB/s,132 kB/s,307 MB/s,0 kB/s,496 MB/s
2023-04-01 23:46:10,494 MB/s,0 kB/s,132 kB/s,307 MB/s,0 kB/s,496 MB/s
2023-04-01 23:46:15,590 MB/s,0 kB/s,6 kB/s,390 MB/s,0 kB/s,593 MB/s
2023-04-01 23:46:20,590 MB/s,0 kB/s,6 kB/s,390 MB/s,0 kB/s,593 MB/s
2023-04-01 23:46:25,585 MB/s,0 kB/s,0 kB/s,376 MB/s,0 kB/s,588 MB/s
2023-04-01 23:46:30,585 MB/s,0 kB/s,0 kB/s,376 MB/s,0 kB/s,588 MB/s
2023-04-01 23:46:35,83.5 MB/s,0 kB/s,5.60 kB/s,76.5 MB/s,0 kB/s,86.3 MB/s
2023-04-01 23:46:40,83.5 MB/s,0 kB/s,5.60 kB/s,76.5 MB/s,0 kB/s,86.3 MB/s
2023-04-01 23:46:45,62.3 MB/s,0 kB/s,0 kB/s,56.8 MB/s,0 kB/s,64.4 MB/s
2023-04-01 23:46:50,62.3 MB/s,0 kB/s,0 kB/s,56.8 MB/s,0 kB/s,64.4 MB/s
2023-04-01 23:46:55,492 MB/s,0 kB/s,5.70 kB/s,301 MB/s,0 kB/s,493 MB/s
2023-04-01 23:47:00,492 MB/s,0 kB/s,5.70 kB/s,301 MB/s,0 kB/s,493 MB/s
2023-04-01 23:47:05,599 MB/s,0 kB/s,50.8 kB/s,398 MB/s,0 kB/s,601 MB/s
2023-04-01 23:47:10,599 MB/s,0 kB/s,50.8 kB/s,398 MB/s,0 kB/s,601 MB/s
2023-04-01 23:47:15,483 MB/s,0 kB/s,11.6 kB/s,287 MB/s,0 kB/s,484 MB/s
2023-04-01 23:47:20,483 MB/s,0 kB/s,11.6 kB/s,287 MB/s,0 kB/s,484 MB/s
2023-04-01 23:47:25,77.1 MB/s,0 kB/s,22.4 kB/s,69.6 MB/s,0 kB/s,79.6 MB/s
2023-04-01 23:47:30,77.1 MB/s,0 kB/s,22.4 kB/s,69.6 MB/s,0 kB/s,79.6 MB/s
2023-04-01 23:47:35,560 MB/s,0 kB/s,17.2 kB/s,365 MB/s,0 kB/s,562 MB/s
2023-04-01 23:47:40,560 MB/s,0 kB/s,17.2 kB/s,365 MB/s,0 kB/s,562 MB/s
2023-04-01 23:47:45,578 MB/s,0 kB/s,5.60 kB/s,381 MB/s,0 kB/s,582 MB/s
2023-04-01 23:47:50,578 MB/s,0 kB/s,5.60 kB/s,381 MB/s,0 kB/s,582 MB/s
2023-04-01 23:47:55,530 MB/s,0 kB/s,5.60 kB/s,351 MB/s,0 kB/s,533 MB/s
2023-04-01 23:48:00,530 MB/s,0 kB/s,5.60 kB/s,351 MB/s,0 kB/s,533 MB/s
2023-04-01 23:48:05,435 MB/s,0 kB/s,67.7 kB/s,266 MB/s,0 kB/s,435 MB/s
2023-04-01 23:48:10,435 MB/s,0 kB/s,67.7 kB/s,266 MB/s,0 kB/s,435 MB/s
2023-04-01 23:48:15,555 MB/s,0 kB/s,11.2 kB/s,344 MB/s,0 kB/s,556 MB/s
2023-04-01 23:48:20,555 MB/s,0 kB/s,11.2 kB/s,344 MB/s,0 kB/s,556 MB/s
2023-04-01 23:48:25,5.36 MB/s,0 kB/s,11.2 kB/s,3.48 MB/s,0 kB/s,5.39 MB/s
2023-04-01 23:48:30,5.36 MB/s,0 kB/s,11.2 kB/s,3.48 MB/s,0 kB/s,5.39 MB/s
2023-04-01 23:48:35,33.0 MB/s,0 kB/s,0 kB/s,30.5 MB/s,0 kB/s,34.1 MB/s
2023-04-01 23:48:40,33.0 MB/s,0 kB/s,0 kB/s,30.5 MB/s,0 kB/s,34.1 MB/s
2023-04-01 23:48:45,496 MB/s,0 kB/s,11.6 kB/s,311 MB/s,0 kB/s,497 MB/s
2023-04-01 23:48:50,496 MB/s,0 kB/s,11.6 kB/s,311 MB/s,0 kB/s,497 MB/s
2023-04-01 23:48:55,538 MB/s,0 kB/s,5.80 kB/s,329 MB/s,0 kB/s,539 MB/s
2023-04-01 23:49:00,538 MB/s,0 kB/s,5.80 kB/s,329 MB/s,0 kB/s,539 MB/s
2023-04-01 23:49:05,1.05 GB/s,0 kB/s,0 kB/s,654 MB/s,0 kB/s,1.05 GB/s
2023-04-01 23:49:10,1.05 GB/s,0 kB/s,0 kB/s,654 MB/s,0 kB/s,1.05 GB/s
2023-04-01 23:49:15,3.10 MB/s,0 kB/s,36.8 kB/s,2.09 MB/s,0 kB/s,3.13 MB/s
2023-04-01 23:49:20,3.10 MB/s,0 kB/s,36.8 kB/s,2.09 MB/s,0 kB/s,3.13 MB/s
2023-04-01 23:49:25,3.78 MB/s,0 kB/s,89.6 kB/s,2.48 MB/s,0 kB/s,3.81 MB/s
2023-04-01 23:49:30,3.78 MB/s,0 kB/s,89.6 kB/s,2.48 MB/s,0 kB/s,3.81 MB/s
2023-04-01 23:49:35,45.5 MB/s,0 kB/s,11.2 kB/s,40.8 MB/s,0 kB/s,46.9 MB/s
2023-04-01 23:49:40,45.5 MB/s,0 kB/s,11.2 kB/s,40.8 MB/s,0 kB/s,46.9 MB/s
2023-04-01 23:49:45,431 MB/s,0 kB/s,28.4 kB/s,264 MB/s,0 kB/s,431 MB/s
2023-04-01 23:49:50,431 MB/s,0 kB/s,28.4 kB/s,264 MB/s,0 kB/s,431 MB/s
2023-04-01 23:49:55,51.1 MB/s,0 kB/s,11.2 kB/s,46.2 MB/s,0 kB/s,52.8 MB/s
2023-04-01 23:50:00,51.1 MB/s,0 kB/s,11.2 kB/s,46.2 MB/s,0 kB/s,52.8 MB/s
