"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","timeToFail"
"2023-04-02 12:00:10","1680411610000","0%","0%","0%","4.70%","6.90%","3.10%","8.20%","353 MiB","14.3 MiB","416 MiB","187 MiB","1.54 GB/s","0 kB/s","11.2 kB/s","995 MB/s","0 kB/s","1.54 GB/s","995 MB/s","0 kB/s","10.8 kB/s","1.55 GB/s","0 kB/s","995 MB/s","235052"
"2023-04-02 12:00:20","1680411620000","0%","0%","0%","1.60%","3.60%","1.90%","3.50%","357 MiB","14.3 MiB","416 MiB","183 MiB","560 MB/s","0 kB/s","42.6 kB/s","349 MB/s","0 kB/s","562 MB/s","349 MB/s","0 kB/s","293 kB/s","563 MB/s","0 kB/s","349 MB/s","225052"
"2023-04-02 12:00:30","1680411630000","0%","0%","0%","2.30%","4.00%","2.70%","7.80%","355 MiB","14.3 MiB","416 MiB","185 MiB","2.06 GB/s","0 kB/s","34.7 kB/s","1.28 GB/s","0 kB/s","2.07 GB/s","1.28 GB/s","0 kB/s","28.2 kB/s","2.07 GB/s","0 kB/s","1.28 GB/s","215052"
"2023-04-02 12:00:40","1680411640000","0%","0%","0%","2.50%","3.40%","2.60%","8.60%","355 MiB","14.3 MiB","416 MiB","184 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1.26 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","1.26 GB/s","205052"
"2023-04-02 12:00:50","1680411650000","0%","0%","0%","3.00%","4.50%","3.60%","7.30%","355 MiB","14.3 MiB","416 MiB","184 MiB","1.12 GB/s","0 kB/s","16.8 kB/s","722 MB/s","0 kB/s","1.12 GB/s","722 MB/s","0 kB/s","10.8 kB/s","1.12 GB/s","0 kB/s","722 MB/s","195052"
"2023-04-02 12:01:00","1680411660000","0.1000%","0%","0%","5.50%","7.70%","5.30%","10.9%","355 MiB","14.3 MiB","416 MiB","184 MiB","2.11 GB/s","0 kB/s","5.60 kB/s","1.36 GB/s","0 kB/s","2.11 GB/s","1.36 GB/s","0 kB/s","5.40 kB/s","2.12 GB/s","0 kB/s","1.36 GB/s","185052"
"2023-04-02 12:01:10","1680411670000","0%","0%","0%","8.60%","14.2%","5.90%","8.50%","355 MiB","14.3 MiB","416 MiB","185 MiB","299 MB/s","0 kB/s","0 kB/s","300 MB/s","0 kB/s","310 MB/s","299 MB/s","0 kB/s","0 kB/s","311 MB/s","0 kB/s","299 MB/s","175052"
"2023-04-02 12:01:20","1680411680000","0%","0%","0%","4.60%","7.30%","5.30%","7.60%","354 MiB","14.3 MiB","416 MiB","185 MiB","1.09 GB/s","0 kB/s","11.6 kB/s","701 MB/s","0 kB/s","1.10 GB/s","701 MB/s","0 kB/s","9.60 kB/s","1.10 GB/s","0 kB/s","701 MB/s","165052"
"2023-04-02 12:01:30","1680411690000","0%","0%","0%","4.40%","4.10%","6.50%","9.50%","356 MiB","14.3 MiB","416 MiB","184 MiB","1.59 GB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","1.60 GB/s","1.05 GB/s","0 kB/s","0 kB/s","1.60 GB/s","0 kB/s","1.05 GB/s","155052"
"2023-04-02 12:01:40","1680411700000","0%","0%","0%","3.70%","3.80%","3.20%","6.90%","356 MiB","14.3 MiB","416 MiB","184 MiB","1.19 GB/s","0 kB/s","5.60 kB/s","761 MB/s","0 kB/s","1.20 GB/s","761 MB/s","0 kB/s","5.40 kB/s","1.20 GB/s","0 kB/s","761 MB/s","145052"
"2023-04-02 12:01:50","1680411710000","0%","0%","0%","3.10%","3.80%","3.40%","6.50%","357 MiB","14.3 MiB","416 MiB","183 MiB","1.10 GB/s","0 kB/s","0 kB/s","707 MB/s","0 kB/s","1.10 GB/s","706 MB/s","0 kB/s","0 kB/s","1.10 GB/s","0 kB/s","706 MB/s","135052"
"2023-04-02 12:02:00","1680411720000","0%","0%","0%","3.90%","3.80%","3.30%","6.80%","357 MiB","14.3 MiB","416 MiB","183 MiB","1.55 GB/s","0 kB/s","0 kB/s","987 MB/s","0 kB/s","1.55 GB/s","986 MB/s","0 kB/s","0 kB/s","1.55 GB/s","0 kB/s","986 MB/s","125052"
"2023-04-02 12:02:10","1680411730000","0%","0%","0%","4.10%","5.10%","3.50%","6.30%","357 MiB","14.3 MiB","416 MiB","182 MiB","1.08 GB/s","0 kB/s","17.2 kB/s","706 MB/s","0 kB/s","1.09 GB/s","706 MB/s","0 kB/s","9.60 kB/s","1.09 GB/s","0 kB/s","706 MB/s","115052"
"2023-04-02 12:02:20","1680411740000","0%","0%","0%","2.30%","3.60%","2.10%","3.60%","357 MiB","14.3 MiB","416 MiB","182 MiB","520 MB/s","0 kB/s","106 kB/s","342 MB/s","0 kB/s","522 MB/s","341 MB/s","0 kB/s","125 kB/s","523 MB/s","0 kB/s","341 MB/s","105052"
"2023-04-02 12:02:30","1680411750000","0%","0%","0%","3.80%","4.60%","2.60%","6.10%","357 MiB","14.3 MiB","416 MiB","182 MiB","1.08 GB/s","0 kB/s","0 kB/s","687 MB/s","0 kB/s","1.08 GB/s","687 MB/s","0 kB/s","0 kB/s","1.08 GB/s","0 kB/s","687 MB/s","95052"
"2023-04-02 12:02:40","1680411760000","0%","0%","0%","1.10%","1.30%","1.30%","4.20%","351 MiB","14.3 MiB","416 MiB","189 MiB","1.06 GB/s","0 kB/s","11.2 kB/s","677 MB/s","0 kB/s","1.07 GB/s","677 MB/s","0 kB/s","5.40 kB/s","1.07 GB/s","0 kB/s","677 MB/s","85052"
"2023-04-02 12:02:50","1680411770000","0%","0%","0%","6.90%","6.80%","6.50%","11.6%","351 MiB","14.3 MiB","416 MiB","189 MiB","1.74 GB/s","0 kB/s","11.2 kB/s","1.13 GB/s","0 kB/s","1.75 GB/s","1.13 GB/s","0 kB/s","14.9 kB/s","1.75 GB/s","0 kB/s","1.13 GB/s","75052"
"2023-04-02 12:03:00","1680411780000","0%","0%","0%","2.30%","2.80%","2.70%","6.30%","351 MiB","14.3 MiB","416 MiB","189 MiB","1.18 GB/s","0 kB/s","6 kB/s","758 MB/s","0 kB/s","1.19 GB/s","758 MB/s","0 kB/s","4.20 kB/s","1.19 GB/s","0 kB/s","758 MB/s","65052"
"2023-04-02 12:03:10","1680411790000","0%","0%","0%","3.50%","4.20%","2.90%","9.60%","363 MiB","14.3 MiB","416 MiB","177 MiB","1.99 GB/s","0 kB/s","11.2 kB/s","1.27 GB/s","0 kB/s","2.00 GB/s","1.27 GB/s","0 kB/s","5.40 kB/s","2.00 GB/s","0 kB/s","1.27 GB/s","55052"
"2023-04-02 12:03:20","1680411800000","0%","0%","0%","2.30%","2.90%","2.90%","7.20%","359 MiB","14.3 MiB","416 MiB","181 MiB","1.63 GB/s","0 kB/s","17.9 kB/s","1.02 GB/s","0 kB/s","1.64 GB/s","1.02 GB/s","0 kB/s","20.5 kB/s","1.64 GB/s","0 kB/s","1.02 GB/s","45052"
"2023-04-02 12:03:30","1680411810000","0%","0%","0%","3.00%","3.40%","3.30%","11.1%","355 MiB","14.3 MiB","416 MiB","185 MiB","2.53 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","2.53 GB/s","1.92 GB/s","0 kB/s","0 kB/s","2.54 GB/s","0 kB/s","1.92 GB/s","35052"
"2023-04-02 12:03:40","1680411820000","0%","0%","0%","4.10%","3.20%","3.70%","8.20%","355 MiB","14.3 MiB","416 MiB","185 MiB","1.66 GB/s","0 kB/s","104 kB/s","717 MB/s","0 kB/s","1.67 GB/s","717 MB/s","0 kB/s","102 kB/s","1.67 GB/s","0 kB/s","717 MB/s","25052"
"2023-04-02 12:03:50","1680411830000","0%","0%","0%","4.50%","3.90%","4.90%","9.10%","353 MiB","14.3 MiB","416 MiB","187 MiB","1.64 GB/s","0 kB/s","16.8 kB/s","1.09 GB/s","0 kB/s","1.65 GB/s","1.09 GB/s","0 kB/s","10.8 kB/s","1.65 GB/s","0 kB/s","1.09 GB/s","15052"
"2023-04-02 12:04:00","1680411840000","0%","0%","0%","9.70%","7.80%","8.30%","24.6%","362 MiB","14.3 MiB","416 MiB","177 MiB","5.82 GB/s","0 kB/s","14.6 kB/s","3.68 GB/s","0 kB/s","5.84 GB/s","3.68 GB/s","0 kB/s","9 kB/s","5.84 GB/s","0 kB/s","3.68 GB/s","5052"
"2023-04-02 12:04:10","1680411850000","0%","0%","0%","10.2%","9.10%","8.70%","21.8%","360 MiB","14.3 MiB","416 MiB","179 MiB","4.64 GB/s","0 kB/s","11.8 kB/s","2.98 GB/s","0 kB/s","4.65 GB/s","2.98 GB/s","0 kB/s","9.60 kB/s","4.66 GB/s","0 kB/s","2.98 GB/s","39604"
"2023-04-02 12:04:20","1680411860000","0%","0%","0%","9.20%","5.80%","8.50%","18.6%","348 MiB","14.3 MiB","416 MiB","192 MiB","1.80 GB/s","0 kB/s","56.5 kB/s","3.24 GB/s","0 kB/s","1.82 GB/s","3.24 GB/s","0 kB/s","287 kB/s","1.82 GB/s","0 kB/s","3.24 GB/s","29604"
"2023-04-02 12:04:30","1680411870000","0%","0%","0%","9.30%","5.60%","9.10%","27.1%","374 MiB","14.3 MiB","416 MiB","165 MiB","6.78 GB/s","0 kB/s","7.40 kB/s","4.01 GB/s","0 kB/s","6.80 GB/s","4.01 GB/s","0 kB/s","5.40 kB/s","6.80 GB/s","0 kB/s","4.01 GB/s","19604"
"2023-04-02 12:04:40","1680411880000","0%","0%","0%","8.00%","5.80%","5.80%","20.3%","374 MiB","14.3 MiB","416 MiB","165 MiB","4.83 GB/s","0 kB/s","0 kB/s","3.25 GB/s","0 kB/s","4.85 GB/s","3.25 GB/s","0 kB/s","0 kB/s","4.85 GB/s","0 kB/s","3.25 GB/s","9604"
"2023-04-02 12:04:50","1680411890000","0%","0%","0%","9.80%","7.60%","6.90%","20%","354 MiB","14.3 MiB","416 MiB","185 MiB","3.96 GB/s","0 kB/s","17 kB/s","2.41 GB/s","0 kB/s","3.98 GB/s","2.41 GB/s","0 kB/s","10.8 kB/s","3.98 GB/s","0 kB/s","2.41 GB/s","512"
"2023-04-02 12:05:00","1680411900000","0%","0%","0%","9.00%","6.30%","8.00%","27.4%","370 MiB","14.3 MiB","416 MiB","169 MiB","6.39 GB/s","0 kB/s","6 kB/s","4.37 GB/s","0 kB/s","6.41 GB/s","4.37 GB/s","0 kB/s","4.20 kB/s","6.41 GB/s","0 kB/s","4.37 GB/s","6860"
"2023-04-02 12:05:10","1680411910000","0%","0%","0%","9.80%","10.2%","6.80%","23.2%","354 MiB","14.3 MiB","416 MiB","186 MiB","3.84 GB/s","0 kB/s","8.20 kB/s","4.14 GB/s","0 kB/s","3.86 GB/s","4.14 GB/s","0 kB/s","11 kB/s","3.86 GB/s","0 kB/s","4.14 GB/s","654248"
"2023-04-02 12:05:20","1680411920000","0%","0%","0%","8.90%","9.90%","7.30%","24.4%","359 MiB","14.3 MiB","416 MiB","180 MiB","5.88 GB/s","0 kB/s","5.80 kB/s","3.72 GB/s","0 kB/s","5.90 GB/s","3.72 GB/s","0 kB/s","5.40 kB/s","5.90 GB/s","0 kB/s","3.72 GB/s","644248"
"2023-04-02 12:05:30","1680411930000","0.1000%","0%","0%","3.20%","3.60%","2.50%","4.10%","359 MiB","14.3 MiB","416 MiB","180 MiB","235 MB/s","0 kB/s","0 kB/s","123 MB/s","0 kB/s","240 MB/s","123 MB/s","0 kB/s","0 kB/s","241 MB/s","0 kB/s","123 MB/s","634248"
"2023-04-02 12:05:40","1680411940000","0%","0%","0%","1.90%","2.30%","1.80%","3.70%","359 MiB","14.3 MiB","416 MiB","180 MiB","595 MB/s","0 kB/s","49 kB/s","384 MB/s","0 kB/s","598 MB/s","384 MB/s","0 kB/s","49 kB/s","599 MB/s","0 kB/s","384 MB/s","624248"
"2023-04-02 12:05:50","1680411950000","0%","0%","0%","2.70%","3.30%","2.60%","3.90%","352 MiB","14.3 MiB","416 MiB","187 MiB","560 MB/s","0 kB/s","88.6 kB/s","367 MB/s","0 kB/s","563 MB/s","367 MB/s","0 kB/s","69.4 kB/s","564 MB/s","0 kB/s","367 MB/s","614248"
"2023-04-02 12:06:00","1680411960000","0%","0%","0%","0.300%","0.600%","0.600%","3.10%","352 MiB","14.3 MiB","416 MiB","187 MiB","1.04 GB/s","0 kB/s","5.80 kB/s","639 MB/s","0 kB/s","1.04 GB/s","639 MB/s","0 kB/s","5.40 kB/s","1.05 GB/s","0 kB/s","639 MB/s","604248"
"2023-04-02 12:06:10","1680411970000","0%","0%","0%","2.60%","3.20%","1.90%","3.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","521 MB/s","0 kB/s","11.2 kB/s","341 MB/s","0 kB/s","524 MB/s","341 MB/s","0 kB/s","5.40 kB/s","525 MB/s","0 kB/s","341 MB/s","594248"
"2023-04-02 12:06:20","1680411980000","0%","0%","0%","1.00%","1.30%","1.20%","3.70%","352 MiB","14.3 MiB","416 MiB","187 MiB","960 MB/s","0 kB/s","67.7 kB/s","604 MB/s","0 kB/s","962 MB/s","604 MB/s","0 kB/s","292 kB/s","963 MB/s","0 kB/s","604 MB/s","584248"
"2023-04-02 12:06:30","1680411990000","0%","0%","0%","0.200%","0.100%","0.1000%","1.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","439 MB/s","0 kB/s","11.2 kB/s","269 MB/s","0 kB/s","439 MB/s","269 MB/s","0 kB/s","5.40 kB/s","440 MB/s","0 kB/s","269 MB/s","574248"
"2023-04-02 12:06:40","1680412000000","0%","0%","0%","1.50%","1.70%","1.30%","3.10%","352 MiB","14.3 MiB","416 MiB","187 MiB","526 MB/s","0 kB/s","0 kB/s","343 MB/s","0 kB/s","528 MB/s","343 MB/s","0 kB/s","0 kB/s","529 MB/s","0 kB/s","343 MB/s","564248"
"2023-04-02 12:06:50","1680412010000","0%","0%","0%","1.000%","1.20%","0.800%","3.20%","352 MiB","14.3 MiB","416 MiB","187 MiB","554 MB/s","0 kB/s","11.2 kB/s","359 MB/s","0 kB/s","556 MB/s","359 MB/s","0 kB/s","10.8 kB/s","557 MB/s","0 kB/s","359 MB/s","554248"
"2023-04-02 12:07:00","1680412020000","0%","0%","0%","0.300%","0.500%","0.400%","2.10%","352 MiB","14.3 MiB","416 MiB","187 MiB","573 MB/s","0 kB/s","11.6 kB/s","351 MB/s","0 kB/s","574 MB/s","351 MB/s","0 kB/s","9.60 kB/s","575 MB/s","0 kB/s","351 MB/s","544248"
"2023-04-02 12:07:10","1680412030000","0%","0%","0%","0.100%","0.600%","0.300%","1.90%","350 MiB","14.3 MiB","416 MiB","189 MiB","501 MB/s","0 kB/s","0 kB/s","307 MB/s","0 kB/s","501 MB/s","307 MB/s","0 kB/s","0 kB/s","502 MB/s","0 kB/s","307 MB/s","534248"
"2023-04-02 12:07:20","1680412040000","0%","0%","0%","2.00%","3.20%","2.50%","3.10%","354 MiB","14.3 MiB","416 MiB","185 MiB","135 MB/s","0 kB/s","11.2 kB/s","124 MB/s","0 kB/s","140 MB/s","124 MB/s","0 kB/s","10.8 kB/s","141 MB/s","0 kB/s","124 MB/s","524248"
"2023-04-02 12:07:30","1680412050000","0%","0%","0%","0%","0.100%","0.100%","0.400%","354 MiB","14.3 MiB","416 MiB","185 MiB","2.14 MB/s","0 kB/s","0 kB/s","1.63 MB/s","0 kB/s","2.18 MB/s","1.59 MB/s","0 kB/s","0 kB/s","3.12 MB/s","0 kB/s","1.59 MB/s","514248"
"2023-04-02 12:07:40","1680412060000","0%","0%","0%","1.20%","1.30%","0.900%","1.90%","352 MiB","14.3 MiB","416 MiB","187 MiB","60.3 MB/s","0 kB/s","0 kB/s","54.1 MB/s","0 kB/s","62.2 MB/s","54.0 MB/s","0 kB/s","0 kB/s","63.1 MB/s","0 kB/s","54.0 MB/s","504248"
"2023-04-02 12:07:50","1680412070000","0%","0%","0%","1.00%","1.70%","0.800%","2.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","596 MB/s","0 kB/s","0 kB/s","378 MB/s","0 kB/s","598 MB/s","378 MB/s","0 kB/s","0 kB/s","598 MB/s","0 kB/s","378 MB/s","494248"
"2023-04-02 12:08:00","1680412080000","0%","0%","0%","1.40%","1.80%","1.10%","1.50%","352 MiB","14.3 MiB","416 MiB","187 MiB","58.6 MB/s","0 kB/s","0 kB/s","52.6 MB/s","0 kB/s","60.5 MB/s","52.5 MB/s","0 kB/s","0 kB/s","61.5 MB/s","0 kB/s","52.5 MB/s","484248"
"2023-04-02 12:08:10","1680412090000","0%","0%","0%","0.400%","0.300%","0.100%","3.20%","352 MiB","14.3 MiB","416 MiB","187 MiB","1.02 GB/s","0 kB/s","22.8 kB/s","623 MB/s","0 kB/s","1.02 GB/s","623 MB/s","0 kB/s","15 kB/s","1.02 GB/s","0 kB/s","623 MB/s","474248"
"2023-04-02 12:08:20","1680412100000","0%","0%","0%","2.00%","3.30%","2.50%","4.10%","352 MiB","14.3 MiB","416 MiB","187 MiB","628 MB/s","0 kB/s","56.5 kB/s","414 MB/s","0 kB/s","631 MB/s","414 MB/s","0 kB/s","289 kB/s","632 MB/s","0 kB/s","414 MB/s","464248"
"2023-04-02 12:08:30","1680412110000","0%","0%","0%","0.500%","0.800%","0.300%","4.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","1.47 GB/s","0 kB/s","0 kB/s","899 MB/s","0 kB/s","1.47 GB/s","899 MB/s","0 kB/s","0 kB/s","1.47 GB/s","0 kB/s","899 MB/s","454248"
"2023-04-02 12:08:40","1680412120000","0%","0%","0%","0.500%","0.300%","0.100%","1.60%","352 MiB","14.3 MiB","416 MiB","187 MiB","502 MB/s","0 kB/s","5.60 kB/s","307 MB/s","0 kB/s","502 MB/s","307 MB/s","0 kB/s","5.40 kB/s","503 MB/s","0 kB/s","307 MB/s","444248"
"2023-04-02 12:08:50","1680412130000","0%","0%","0%","0.200%","0.700%","0.500%","2.90%","352 MiB","14.3 MiB","416 MiB","187 MiB","990 MB/s","0 kB/s","5.60 kB/s","607 MB/s","0 kB/s","990 MB/s","607 MB/s","0 kB/s","5.40 kB/s","991 MB/s","0 kB/s","607 MB/s","434248"
"2023-04-02 12:09:00","1680412140000","0%","0%","0%","1.50%","2.70%","1.40%","3.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","582 MB/s","0 kB/s","5.60 kB/s","381 MB/s","0 kB/s","585 MB/s","381 MB/s","0 kB/s","5.40 kB/s","586 MB/s","0 kB/s","381 MB/s","424248"
"2023-04-02 12:09:10","1680412150000","0%","0%","0%","2.10%","3.50%","1.60%","3.20%","352 MiB","14.3 MiB","416 MiB","187 MiB","567 MB/s","0 kB/s","22.8 kB/s","372 MB/s","0 kB/s","570 MB/s","372 MB/s","0 kB/s","15 kB/s","571 MB/s","0 kB/s","372 MB/s","414248"
"2023-04-02 12:09:20","1680412160000","0%","0%","0%","3.30%","4.30%","3.20%","11.6%","355 MiB","14.3 MiB","416 MiB","185 MiB","3.07 GB/s","0 kB/s","5.60 kB/s","2.24 GB/s","0 kB/s","3.08 GB/s","2.24 GB/s","0 kB/s","5.40 kB/s","3.08 GB/s","0 kB/s","2.24 GB/s","404248"
"2023-04-02 12:09:30","1680412170000","0%","0%","0%","6.40%","5.20%","5.90%","22.1%","354 MiB","14.3 MiB","416 MiB","185 MiB","6.28 GB/s","0 kB/s","11.2 kB/s","3.64 GB/s","0 kB/s","6.30 GB/s","3.64 GB/s","0 kB/s","5.40 kB/s","6.30 GB/s","0 kB/s","3.64 GB/s","394248"
"2023-04-02 12:09:40","1680412180000","0%","0%","0%","8.90%","9.10%","8.20%","14.4%","353 MiB","14.3 MiB","416 MiB","187 MiB","2.46 GB/s","0 kB/s","11.2 kB/s","1.67 GB/s","0 kB/s","2.48 GB/s","1.67 GB/s","0 kB/s","5.40 kB/s","2.48 GB/s","0 kB/s","1.67 GB/s","384248"
"2023-04-02 12:09:50","1680412190000","0%","0%","0%","7.10%","7.50%","4.80%","24.4%","351 MiB","14.3 MiB","416 MiB","189 MiB","6.56 GB/s","0 kB/s","0 kB/s","4.40 GB/s","0 kB/s","6.58 GB/s","4.40 GB/s","0 kB/s","0 kB/s","6.58 GB/s","0 kB/s","4.40 GB/s","374248"
"2023-04-02 12:10:00","1680412200000","0%","0%","0%","8.50%","8.60%","6.10%","17.4%","352 MiB","14.3 MiB","416 MiB","188 MiB","3.72 GB/s","0 kB/s","0 kB/s","2.49 GB/s","0 kB/s","3.73 GB/s","2.49 GB/s","0 kB/s","0 kB/s","3.73 GB/s","0 kB/s","2.49 GB/s","364248"
"2023-04-02 12:10:10","1680412210000","0%","0%","0%","11.3%","12.4%","7.30%","15.3%","352 MiB","14.3 MiB","416 MiB","188 MiB","2.96 GB/s","0 kB/s","19.8 kB/s","1.60 GB/s","0 kB/s","2.98 GB/s","1.60 GB/s","0 kB/s","5.40 kB/s","2.98 GB/s","0 kB/s","1.60 GB/s","354248"
"2023-04-02 12:10:20","1680412220000","0%","0%","0%","8.90%","11.3%","6.60%","23.0%","353 MiB","14.3 MiB","416 MiB","187 MiB","5.91 GB/s","0 kB/s","62.5 kB/s","3.68 GB/s","0 kB/s","5.92 GB/s","3.68 GB/s","0 kB/s","303 kB/s","5.92 GB/s","0 kB/s","3.68 GB/s","344248"
"2023-04-02 12:10:30","1680412230000","0%","0%","0%","6.20%","8.30%","5.60%","15.6%","349 MiB","14.3 MiB","416 MiB","190 MiB","3.78 GB/s","0 kB/s","16.8 kB/s","2.43 GB/s","0 kB/s","3.80 GB/s","2.43 GB/s","0 kB/s","10.8 kB/s","3.80 GB/s","0 kB/s","2.43 GB/s","334248"
"2023-04-02 12:10:40","1680412240000","0%","0%","0%","8.10%","7.90%","7.30%","21.8%","351 MiB","14.3 MiB","416 MiB","188 MiB","5.35 GB/s","0 kB/s","0 kB/s","3.39 GB/s","0 kB/s","5.37 GB/s","3.39 GB/s","0 kB/s","0 kB/s","5.37 GB/s","0 kB/s","3.39 GB/s","324248"
"2023-04-02 12:10:50","1680412250000","0%","0%","0%","5.20%","6.20%","4.60%","18.6%","359 MiB","14.3 MiB","416 MiB","181 MiB","5.22 GB/s","0 kB/s","16.8 kB/s","3.26 GB/s","0 kB/s","5.24 GB/s","3.26 GB/s","0 kB/s","10.4 kB/s","5.24 GB/s","0 kB/s","3.26 GB/s","314248"
"2023-04-02 12:11:00","1680412260000","0%","0%","0%","8.90%","9.40%","6.80%","18.9%","356 MiB","14.3 MiB","416 MiB","183 MiB","4.20 GB/s","0 kB/s","11.2 kB/s","2.77 GB/s","0 kB/s","4.21 GB/s","2.77 GB/s","0 kB/s","5.40 kB/s","4.22 GB/s","0 kB/s","2.77 GB/s","304248"
"2023-04-02 12:11:10","1680412270000","0%","0%","0%","11.3%","16.6%","8.10%","18.7%","359 MiB","14.3 MiB","416 MiB","180 MiB","3.55 GB/s","0 kB/s","28.4 kB/s","2.30 GB/s","0 kB/s","3.57 GB/s","2.30 GB/s","0 kB/s","15 kB/s","3.57 GB/s","0 kB/s","2.30 GB/s","294248"
"2023-04-02 12:11:20","1680412280000","0%","0%","0%","7.90%","10.4%","7.00%","19.2%","357 MiB","14.3 MiB","416 MiB","182 MiB","4.40 GB/s","0 kB/s","0 kB/s","2.79 GB/s","0 kB/s","4.42 GB/s","2.79 GB/s","0 kB/s","0 kB/s","4.42 GB/s","0 kB/s","2.79 GB/s","284248"
"2023-04-02 12:11:30","1680412290000","0%","0%","0%","8.90%","11.0%","6.80%","21.5%","355 MiB","14.3 MiB","416 MiB","184 MiB","5.20 GB/s","0 kB/s","0 kB/s","3.34 GB/s","0 kB/s","5.22 GB/s","3.34 GB/s","0 kB/s","0 kB/s","5.22 GB/s","0 kB/s","3.34 GB/s","274248"
"2023-04-02 12:11:40","1680412300000","0%","0%","0%","8.50%","8.30%","6.60%","11.8%","353 MiB","14.3 MiB","416 MiB","186 MiB","1.47 GB/s","0 kB/s","46.2 kB/s","1.01 GB/s","0 kB/s","1.49 GB/s","1.01 GB/s","0 kB/s","49 kB/s","1.49 GB/s","0 kB/s","1.01 GB/s","264248"
"2023-04-02 12:11:50","1680412310000","0%","0%","0%","5.30%","6.50%","4.30%","15.7%","357 MiB","14.3 MiB","416 MiB","182 MiB","3.64 GB/s","0 kB/s","11.2 kB/s","2.32 GB/s","0 kB/s","3.65 GB/s","2.32 GB/s","0 kB/s","5.40 kB/s","3.66 GB/s","0 kB/s","2.32 GB/s","254248"
"2023-04-02 12:12:00","1680412320000","0%","0%","0%","5.70%","5.70%","5.70%","11.6%","357 MiB","14.3 MiB","416 MiB","182 MiB","2.33 GB/s","0 kB/s","0 kB/s","1.52 GB/s","0 kB/s","2.35 GB/s","1.52 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","1.52 GB/s","244248"
"2023-04-02 12:12:10","1680412330000","0%","0%","0%","5.40%","6.00%","6.20%","15.3%","352 MiB","14.3 MiB","416 MiB","187 MiB","3.79 GB/s","0 kB/s","11.2 kB/s","2.42 GB/s","0 kB/s","3.80 GB/s","2.42 GB/s","0 kB/s","5.40 kB/s","3.80 GB/s","0 kB/s","2.42 GB/s","234248"
"2023-04-02 12:12:20","1680412340000","0%","0%","0%","5.40%","6.60%","4.30%","15.9%","352 MiB","14.3 MiB","416 MiB","187 MiB","3.75 GB/s","0 kB/s","84.9 kB/s","2.37 GB/s","0 kB/s","3.76 GB/s","2.37 GB/s","0 kB/s","310 kB/s","3.76 GB/s","0 kB/s","2.37 GB/s","224248"
"2023-04-02 12:12:30","1680412350000","0%","0%","0%","5.90%","7.10%","6.00%","13.7%","350 MiB","14.3 MiB","416 MiB","190 MiB","2.85 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","2.86 GB/s","1.92 GB/s","0 kB/s","0 kB/s","2.86 GB/s","0 kB/s","1.92 GB/s","214248"
"2023-04-02 12:12:40","1680412360000","0%","0%","0%","5.50%","5.50%","5%","18.2%","354 MiB","14.3 MiB","416 MiB","186 MiB","4.82 GB/s","0 kB/s","0 kB/s","2.95 GB/s","0 kB/s","4.84 GB/s","2.95 GB/s","0 kB/s","0 kB/s","4.84 GB/s","0 kB/s","2.95 GB/s","204248"
"2023-04-02 12:12:50","1680412370000","0%","0%","0%","4.80%","7.90%","3.50%","10.3%","354 MiB","14.3 MiB","416 MiB","186 MiB","1.76 GB/s","0 kB/s","0 kB/s","1.43 GB/s","0 kB/s","1.77 GB/s","1.43 GB/s","0 kB/s","0 kB/s","1.77 GB/s","0 kB/s","1.43 GB/s","194248"
"2023-04-02 12:13:00","1680412380000","0%","0%","0%","7.70%","10.9%","7.90%","11.5%","345 MiB","14.3 MiB","416 MiB","194 MiB","1.92 GB/s","0 kB/s","11.2 kB/s","1.06 GB/s","0 kB/s","1.94 GB/s","1.06 GB/s","0 kB/s","5.40 kB/s","1.94 GB/s","0 kB/s","1.06 GB/s","184248"
"2023-04-02 12:13:10","1680412390000","0%","0%","0%","8.90%","13.2%","5.10%","12.5%","353 MiB","14.3 MiB","416 MiB","186 MiB","2.22 GB/s","0 kB/s","13.4 kB/s","1.44 GB/s","0 kB/s","2.23 GB/s","1.44 GB/s","0 kB/s","9.60 kB/s","2.23 GB/s","0 kB/s","1.44 GB/s","174248"
