"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","TimeToFail"
"2023-04-16 02:23:00","1681586580000","0%","0%","0%","0.800%","0.500%","1.80%","3.60%","379 MiB","31.2 MiB","405 MiB","154 MiB","1.01 GB/s","0 kB/s","23.2 kB/s","647 MB/s","0 kB/s","1.02 GB/s","647 MB/s","0 kB/s","13.8 kB/s","1.02 GB/s","0 kB/s","647 MB/s","4424477"
"2023-04-16 02:23:10","1681586590000","0%","0%","0%","0.200%","0%","0.300%","2.50%","379 MiB","31.2 MiB","405 MiB","154 MiB","997 MB/s","0 kB/s","0 kB/s","608 MB/s","0 kB/s","998 MB/s","608 MB/s","0 kB/s","0 kB/s","999 MB/s","0 kB/s","608 MB/s","4414477"
"2023-04-16 02:23:20","1681586600000","0%","0%","0%","1.40%","0.600%","2.60%","3.50%","379 MiB","31.2 MiB","405 MiB","154 MiB","673 MB/s","0 kB/s","20.4 kB/s","465 MB/s","0 kB/s","679 MB/s","465 MB/s","0 kB/s","16.2 kB/s","680 MB/s","0 kB/s","465 MB/s","4404477"
"2023-04-16 02:23:30","1681586610000","0%","0%","0%","2.10%","0.800%","2.10%","3.70%","377 MiB","31.2 MiB","405 MiB","156 MiB","684 MB/s","0 kB/s","57.3 kB/s","480 MB/s","0 kB/s","690 MB/s","480 MB/s","0 kB/s","57.9 kB/s","691 MB/s","0 kB/s","480 MB/s","4394477"
"2023-04-16 02:23:40","1681586620000","0%","0%","0%","2.10%","0.800%","3.10%","5.50%","374 MiB","31.2 MiB","405 MiB","159 MiB","1.17 GB/s","0 kB/s","11.4 kB/s","774 MB/s","0 kB/s","1.18 GB/s","774 MB/s","0 kB/s","10.8 kB/s","1.18 GB/s","0 kB/s","774 MB/s","4384477"
"2023-04-16 02:23:50","1681586630000","0%","0%","0%","0.300%","0.300%","0.600%","3.30%","374 MiB","31.2 MiB","405 MiB","159 MiB","1.03 GB/s","0 kB/s","56.5 kB/s","634 MB/s","0 kB/s","1.03 GB/s","634 MB/s","0 kB/s","302 kB/s","1.03 GB/s","0 kB/s","634 MB/s","4374477"
"2023-04-16 02:24:00","1681586640000","0%","0%","0%","0%","0%","0%","0.100%","374 MiB","31.2 MiB","405 MiB","159 MiB","1.39 MB/s","0 kB/s","16.8 kB/s","992 kB/s","0 kB/s","1.41 MB/s","937 kB/s","0 kB/s","10.8 kB/s","2.36 MB/s","0 kB/s","937 kB/s","4364477"
"2023-04-16 02:24:10","1681586650000","0%","0%","0%","0.200%","0.1000%","0.100%","1.60%","374 MiB","31.2 MiB","405 MiB","159 MiB","503 MB/s","0 kB/s","5.60 kB/s","307 MB/s","0 kB/s","504 MB/s","307 MB/s","0 kB/s","5.40 kB/s","505 MB/s","0 kB/s","307 MB/s","4354477"
"2023-04-16 02:24:20","1681586660000","0%","0%","0%","0.200%","0.100%","0.100%","2.40%","374 MiB","31.2 MiB","405 MiB","159 MiB","1.04 GB/s","0 kB/s","0 kB/s","636 MB/s","0 kB/s","1.04 GB/s","636 MB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","636 MB/s","4344477"
"2023-04-16 02:24:30","1681586670000","0%","0%","0%","0%","0%","0.200%","1.50%","374 MiB","31.2 MiB","405 MiB","159 MiB","513 MB/s","0 kB/s","17.2 kB/s","313 MB/s","0 kB/s","513 MB/s","313 MB/s","0 kB/s","18.6 kB/s","514 MB/s","0 kB/s","313 MB/s","4334477"
"2023-04-16 02:24:40","1681586680000","0%","0%","0%","0.200%","0.100%","0.300%","2.70%","374 MiB","31.2 MiB","405 MiB","159 MiB","982 MB/s","0 kB/s","15.3 kB/s","600 MB/s","0 kB/s","983 MB/s","600 MB/s","0 kB/s","18.1 kB/s","984 MB/s","0 kB/s","600 MB/s","4324477"
"2023-04-16 02:24:50","1681586690000","0%","0%","0%","0.200%","0.100%","0.200%","0.500%","374 MiB","31.3 MiB","405 MiB","159 MiB","19.2 MB/s","0 kB/s","11.2 kB/s","33.5 MB/s","0 kB/s","19.9 MB/s","33.5 MB/s","0 kB/s","10.8 kB/s","20.9 MB/s","0 kB/s","33.5 MB/s","4314477"
"2023-04-16 02:25:00","1681586700000","0%","0%","0%","1.000%","0.600%","1.20%","1.60%","374 MiB","31.3 MiB","405 MiB","159 MiB","80.5 MB/s","0 kB/s","5.80 kB/s","57.4 MB/s","0 kB/s","83.1 MB/s","57.4 MB/s","0 kB/s","5.40 kB/s","84.0 MB/s","0 kB/s","57.4 MB/s","4304477"
"2023-04-16 02:25:10","1681586710000","0%","0%","0%","0%","0.100%","0.100%","0.200%","374 MiB","31.3 MiB","405 MiB","159 MiB","4.70 MB/s","0 kB/s","11.6 kB/s","3.02 MB/s","0 kB/s","4.73 MB/s","2.97 MB/s","0 kB/s","9.60 kB/s","5.68 MB/s","0 kB/s","2.97 MB/s","4294477"
"2023-04-16 02:25:20","1681586720000","0%","0%","0%","0%","0.100%","0.800%","0.600%","375 MiB","31.3 MiB","405 MiB","158 MiB","367 kB/s","0 kB/s","12.9 MB/s","327 kB/s","43.6 kB/s","377 kB/s","272 kB/s","0 kB/s","213 kB/s","1.34 MB/s","43.6 kB/s","272 kB/s","4284477"
"2023-04-16 02:25:30","1681586730000","0%","0%","0%","0.800%","0.400%","1.30%","1.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","74.5 MB/s","0 kB/s","0 kB/s","67.7 MB/s","20.8 kB/s","76.9 MB/s","67.7 MB/s","0 kB/s","0 kB/s","77.9 MB/s","20.8 kB/s","67.7 MB/s","4274477"
"2023-04-16 02:25:40","1681586740000","0%","0%","0%","0.100%","0%","0.100%","1.50%","375 MiB","31.3 MiB","405 MiB","158 MiB","545 MB/s","0 kB/s","0 kB/s","333 MB/s","0 kB/s","545 MB/s","333 MB/s","0 kB/s","0 kB/s","546 MB/s","0 kB/s","333 MB/s","4264477"
"2023-04-16 02:25:50","1681586750000","0%","0%","0%","0.1000%","0.1000%","0.100%","1.70%","373 MiB","31.3 MiB","405 MiB","160 MiB","424 MB/s","0 kB/s","56.5 kB/s","259 MB/s","0 kB/s","424 MB/s","259 MB/s","0 kB/s","291 kB/s","425 MB/s","0 kB/s","259 MB/s","4254477"
"2023-04-16 02:26:00","1681586760000","0%","0%","0%","1.00%","0.600%","1.50%","1.60%","373 MiB","31.3 MiB","405 MiB","160 MiB","99.4 MB/s","0 kB/s","44.8 kB/s","91.1 MB/s","0 kB/s","103 MB/s","91.1 MB/s","0 kB/s","37.8 kB/s","104 MB/s","0 kB/s","91.1 MB/s","4244477"
"2023-04-16 02:26:10","1681586770000","0%","0%","0%","0.300%","0.400%","1.20%","1.10%","373 MiB","31.3 MiB","405 MiB","160 MiB","45.8 MB/s","0 kB/s","0 kB/s","42.0 MB/s","0 kB/s","47.3 MB/s","41.9 MB/s","0 kB/s","0 kB/s","48.3 MB/s","0 kB/s","41.9 MB/s","4234477"
"2023-04-16 02:26:20","1681586780000","0%","0%","0%","0%","0%","0.100%","1.30%","373 MiB","31.3 MiB","405 MiB","160 MiB","504 MB/s","0 kB/s","11.4 kB/s","307 MB/s","0 kB/s","505 MB/s","307 MB/s","0 kB/s","10.8 kB/s","506 MB/s","0 kB/s","307 MB/s","4224477"
"2023-04-16 02:26:30","1681586790000","0%","0%","0%","0.100%","0.100%","0.100%","0.100%","373 MiB","31.3 MiB","405 MiB","160 MiB","3.45 MB/s","0 kB/s","11.8 kB/s","2.30 MB/s","0 kB/s","3.48 MB/s","2.25 MB/s","0 kB/s","9.60 kB/s","4.43 MB/s","0 kB/s","2.25 MB/s","4214477"
"2023-04-16 02:26:40","1681586800000","0%","0%","0%","0.300%","0.200%","0.400%","0.600%","373 MiB","31.3 MiB","405 MiB","160 MiB","30.4 MB/s","0 kB/s","5.60 kB/s","27.9 MB/s","0 kB/s","31.4 MB/s","27.9 MB/s","0 kB/s","5.40 kB/s","32.4 MB/s","0 kB/s","27.9 MB/s","4204477"
"2023-04-16 02:26:50","1681586810000","0%","0%","0%","0.400%","0.300%","0.900%","2.50%","373 MiB","31.3 MiB","405 MiB","160 MiB","567 MB/s","0 kB/s","0 kB/s","364 MB/s","0 kB/s","569 MB/s","364 MB/s","0 kB/s","0 kB/s","570 MB/s","0 kB/s","364 MB/s","4194477"
"2023-04-16 02:27:00","1681586820000","0%","0%","0%","1.20%","0.500%","1.50%","5.20%","373 MiB","31.3 MiB","405 MiB","160 MiB","1.48 GB/s","0 kB/s","0 kB/s","939 MB/s","0 kB/s","1.49 GB/s","939 MB/s","0 kB/s","0 kB/s","1.49 GB/s","0 kB/s","939 MB/s","4184477"
"2023-04-16 02:27:10","1681586830000","0%","0%","0%","1.60%","1.10%","2.30%","8.20%","381 MiB","31.3 MiB","405 MiB","152 MiB","2.48 GB/s","0 kB/s","24.8 kB/s","1.55 GB/s","0 kB/s","2.48 GB/s","1.55 GB/s","0 kB/s","25.4 kB/s","2.48 GB/s","0 kB/s","1.55 GB/s","4174477"
"2023-04-16 02:27:20","1681586840000","0%","0%","0%","0.900%","0.300%","1.50%","3.70%","381 MiB","31.3 MiB","405 MiB","152 MiB","1.14 GB/s","0 kB/s","0 kB/s","716 MB/s","0 kB/s","1.14 GB/s","716 MB/s","0 kB/s","0 kB/s","1.14 GB/s","0 kB/s","716 MB/s","4164477"
"2023-04-16 02:27:30","1681586850000","0%","0%","0%","1.70%","0.600%","2.40%","7.00%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.09 GB/s","0 kB/s","0 kB/s","1.32 GB/s","0 kB/s","2.10 GB/s","1.32 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","1.32 GB/s","4154477"
"2023-04-16 02:27:40","1681586860000","0%","0%","0%","1.60%","0.600%","1.70%","4.70%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.09 GB/s","0 kB/s","0 kB/s","716 MB/s","0 kB/s","1.10 GB/s","716 MB/s","0 kB/s","0 kB/s","1.10 GB/s","0 kB/s","716 MB/s","4144477"
"2023-04-16 02:27:50","1681586870000","0%","0%","0%","1.60%","0.500%","2.10%","3.20%","370 MiB","31.3 MiB","405 MiB","162 MiB","647 MB/s","0 kB/s","56.5 kB/s","427 MB/s","0 kB/s","652 MB/s","427 MB/s","0 kB/s","286 kB/s","653 MB/s","0 kB/s","427 MB/s","4134477"
"2023-04-16 02:28:00","1681586880000","0%","0%","0%","0.700%","0.300%","0.800%","6.50%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.05 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.05 GB/s","1.26 GB/s","0 kB/s","0 kB/s","2.05 GB/s","0 kB/s","1.26 GB/s","4124477"
"2023-04-16 02:28:10","1681586890000","0%","0%","0%","0.400%","0.300%","1.00%","4.20%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.46 GB/s","0 kB/s","11.2 kB/s","904 MB/s","0 kB/s","1.47 GB/s","904 MB/s","0 kB/s","13.8 kB/s","1.47 GB/s","0 kB/s","904 MB/s","4114477"
"2023-04-16 02:28:20","1681586900000","0%","0%","0%","2.20%","1.30%","3.40%","4.20%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.13 GB/s","0 kB/s","11.2 kB/s","746 MB/s","0 kB/s","1.14 GB/s","746 MB/s","0 kB/s","5.40 kB/s","1.14 GB/s","0 kB/s","746 MB/s","4104477"
"2023-04-16 02:28:30","1681586910000","0%","0%","0%","0.300%","0.100%","0.200%","4.50%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.88 GB/s","0 kB/s","17.2 kB/s","1.15 GB/s","0 kB/s","1.88 GB/s","1.15 GB/s","0 kB/s","9.60 kB/s","1.88 GB/s","0 kB/s","1.15 GB/s","4094477"
"2023-04-16 02:28:40","1681586920000","0%","0%","0%","0.800%","0.200%","1.20%","4.40%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.41 GB/s","0 kB/s","0 kB/s","881 MB/s","0 kB/s","1.42 GB/s","881 MB/s","0 kB/s","0 kB/s","1.42 GB/s","0 kB/s","881 MB/s","4084477"
"2023-04-16 02:28:50","1681586930000","0%","0%","0%","2.40%","0.600%","2.90%","8.80%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.28 GB/s","0 kB/s","5.80 kB/s","1.77 GB/s","0 kB/s","2.29 GB/s","1.77 GB/s","0 kB/s","5.40 kB/s","2.29 GB/s","0 kB/s","1.77 GB/s","4074477"
"2023-04-16 02:29:00","1681586940000","0%","0%","0%","1.10%","0.300%","2.10%","5.40%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.01 GB/s","0 kB/s","5.80 kB/s","946 MB/s","0 kB/s","2.02 GB/s","946 MB/s","0 kB/s","5.40 kB/s","2.02 GB/s","0 kB/s","946 MB/s","4064477"
"2023-04-16 02:29:10","1681586950000","0%","0%","0%","2.40%","1.10%","2.80%","5.40%","371 MiB","31.3 MiB","405 MiB","162 MiB","684 MB/s","0 kB/s","26.2 kB/s","684 MB/s","0 kB/s","691 MB/s","684 MB/s","0 kB/s","22.8 kB/s","692 MB/s","0 kB/s","684 MB/s","4054477"
"2023-04-16 02:29:20","1681586960000","0%","0%","0%","1.30%","0.500%","2.20%","6.80%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.46 GB/s","0 kB/s","17 kB/s","1.33 GB/s","0 kB/s","2.47 GB/s","1.33 GB/s","0 kB/s","10.8 kB/s","2.47 GB/s","0 kB/s","1.33 GB/s","4044477"
"2023-04-16 02:29:30","1681586970000","0%","0%","0%","2.00%","1.10%","2.90%","6.90%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.65 GB/s","0 kB/s","6 kB/s","1.06 GB/s","0 kB/s","1.65 GB/s","1.06 GB/s","0 kB/s","4.20 kB/s","1.65 GB/s","0 kB/s","1.06 GB/s","4034477"
"2023-04-16 02:29:40","1681586980000","0%","0%","0%","1.60%","0.600%","2.40%","7.60%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.12 GB/s","0 kB/s","5.80 kB/s","1.34 GB/s","0 kB/s","2.13 GB/s","1.34 GB/s","0 kB/s","5.40 kB/s","2.13 GB/s","0 kB/s","1.34 GB/s","4024477"
"2023-04-16 02:29:50","1681586990000","0%","0%","0%","3.30%","1.000%","3.80%","6.70%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.35 GB/s","0 kB/s","62.1 kB/s","913 MB/s","0 kB/s","1.36 GB/s","913 MB/s","0 kB/s","295 kB/s","1.36 GB/s","0 kB/s","913 MB/s","4014477"
"2023-04-16 02:30:00","1681587000000","0%","0%","0%","2.60%","0.900%","3.10%","5.40%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.24 GB/s","0 kB/s","11.2 kB/s","838 MB/s","0 kB/s","1.24 GB/s","837 MB/s","0 kB/s","5.40 kB/s","1.24 GB/s","0 kB/s","837 MB/s","4004477"
"2023-04-16 02:30:10","1681587010000","0%","0%","0%","1.50%","1.80%","2.80%","8.50%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.15 GB/s","0 kB/s","0 kB/s","1.68 GB/s","0 kB/s","2.16 GB/s","1.68 GB/s","0 kB/s","0 kB/s","2.16 GB/s","0 kB/s","1.68 GB/s","3994477"
"2023-04-16 02:30:20","1681587020000","0.1000%","0%","0%","3.40%","1.50%","4.00%","11.0%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.74 GB/s","0 kB/s","0 kB/s","1.41 GB/s","0 kB/s","2.75 GB/s","1.41 GB/s","0 kB/s","0 kB/s","2.75 GB/s","0 kB/s","1.41 GB/s","3984477"
"2023-04-16 02:30:30","1681587030000","0%","0%","0%","0.600%","0.300%","1.20%","8.40%","373 MiB","31.3 MiB","405 MiB","160 MiB","2.92 GB/s","0 kB/s","0 kB/s","1.79 GB/s","0 kB/s","2.92 GB/s","1.79 GB/s","0 kB/s","0 kB/s","2.92 GB/s","0 kB/s","1.79 GB/s","3974477"
"2023-04-16 02:30:40","1681587040000","0%","0%","0%","1.10%","0.700%","2.20%","7.00%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.05 GB/s","0 kB/s","5.80 kB/s","1.31 GB/s","0 kB/s","2.06 GB/s","1.31 GB/s","0 kB/s","5.40 kB/s","2.06 GB/s","0 kB/s","1.31 GB/s","3964477"
"2023-04-16 02:30:50","1681587050000","0%","0%","0%","3.80%","0.900%","4.20%","9.20%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.32 GB/s","0 kB/s","17.2 kB/s","1.49 GB/s","0 kB/s","2.33 GB/s","1.49 GB/s","0 kB/s","15 kB/s","2.33 GB/s","0 kB/s","1.49 GB/s","3954477"
"2023-04-16 02:31:00","1681587060000","0%","0%","0%","3.40%","2.30%","4.00%","11.2%","369 MiB","31.3 MiB","405 MiB","164 MiB","3.06 GB/s","0 kB/s","5.60 kB/s","1.94 GB/s","0 kB/s","3.06 GB/s","1.94 GB/s","0 kB/s","5.40 kB/s","3.07 GB/s","0 kB/s","1.94 GB/s","3944477"
"2023-04-16 02:31:10","1681587070000","0%","0%","0%","3.50%","2.40%","5.10%","8.70%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.78 GB/s","0 kB/s","0 kB/s","1.17 GB/s","0 kB/s","1.79 GB/s","1.17 GB/s","0 kB/s","0 kB/s","1.79 GB/s","0 kB/s","1.17 GB/s","3934477"
"2023-04-16 02:31:20","1681587080000","0%","0%","0%","2.90%","1.30%","3.30%","6.00%","367 MiB","31.3 MiB","405 MiB","166 MiB","1.26 GB/s","0 kB/s","5.80 kB/s","848 MB/s","0 kB/s","1.27 GB/s","848 MB/s","0 kB/s","5.40 kB/s","1.27 GB/s","0 kB/s","848 MB/s","3924477"
"2023-04-16 02:31:30","1681587090000","0%","0%","0%","1.60%","1.20%","2.60%","6.90%","367 MiB","31.3 MiB","405 MiB","166 MiB","2.11 GB/s","0 kB/s","5.60 kB/s","1.33 GB/s","0 kB/s","2.11 GB/s","1.33 GB/s","0 kB/s","5.40 kB/s","2.11 GB/s","0 kB/s","1.33 GB/s","3914477"
"2023-04-16 02:31:40","1681587100000","0%","0%","0%","2.00%","1.10%","3.20%","9.10%","367 MiB","31.3 MiB","405 MiB","166 MiB","2.62 GB/s","0 kB/s","11.6 kB/s","1.64 GB/s","0 kB/s","2.63 GB/s","1.64 GB/s","0 kB/s","9.60 kB/s","2.63 GB/s","0 kB/s","1.64 GB/s","3904477"
"2023-04-16 02:31:50","1681587110000","0%","0%","0%","0.900%","0.500%","1.50%","7.80%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.55 GB/s","0 kB/s","56.5 kB/s","1.59 GB/s","0 kB/s","2.56 GB/s","1.59 GB/s","0 kB/s","293 kB/s","2.56 GB/s","0 kB/s","1.59 GB/s","3894477"
"2023-04-16 02:32:00","1681587120000","0%","0%","0%","2.80%","0.800%","3.40%","5.90%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.30 GB/s","0 kB/s","0 kB/s","874 MB/s","0 kB/s","1.31 GB/s","874 MB/s","0 kB/s","0 kB/s","1.31 GB/s","0 kB/s","874 MB/s","3884477"
"2023-04-16 02:32:10","1681587130000","0%","0%","0%","2.20%","0.900%","2.00%","4.00%","375 MiB","31.3 MiB","405 MiB","158 MiB","726 MB/s","0 kB/s","0 kB/s","516 MB/s","0 kB/s","733 MB/s","516 MB/s","0 kB/s","0 kB/s","734 MB/s","0 kB/s","516 MB/s","3874477"
"2023-04-16 02:32:20","1681587140000","0%","0%","0%","4.80%","2.20%","6.10%","10.5%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.00 GB/s","0 kB/s","5.80 kB/s","1.36 GB/s","0 kB/s","2.02 GB/s","1.36 GB/s","0 kB/s","5.40 kB/s","2.02 GB/s","0 kB/s","1.36 GB/s","3864477"
"2023-04-16 02:32:30","1681587150000","0%","0%","0%","2.30%","1.70%","3.10%","8.20%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.20 GB/s","0 kB/s","17.4 kB/s","1.39 GB/s","0 kB/s","2.21 GB/s","1.39 GB/s","0 kB/s","16.2 kB/s","2.21 GB/s","0 kB/s","1.39 GB/s","3854477"
"2023-04-16 02:32:40","1681587160000","0%","0%","0%","3.90%","1.60%","5%","9.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.02 GB/s","0 kB/s","0 kB/s","1.52 GB/s","0 kB/s","2.03 GB/s","1.52 GB/s","0 kB/s","0 kB/s","2.03 GB/s","0 kB/s","1.52 GB/s","3844477"
"2023-04-16 02:32:50","1681587170000","0%","0%","0%","1.20%","0.500%","2.00%","11.9%","373 MiB","31.3 MiB","405 MiB","160 MiB","4.30 GB/s","0 kB/s","0 kB/s","2.58 GB/s","0 kB/s","4.31 GB/s","2.58 GB/s","0 kB/s","0 kB/s","4.31 GB/s","0 kB/s","2.58 GB/s","3834477"
"2023-04-16 02:33:00","1681587180000","0%","0%","0%","3.30%","1.50%","3.40%","10%","373 MiB","31.3 MiB","405 MiB","160 MiB","2.78 GB/s","0 kB/s","11.2 kB/s","1.67 GB/s","0 kB/s","2.79 GB/s","1.67 GB/s","0 kB/s","10.8 kB/s","2.79 GB/s","0 kB/s","1.67 GB/s","3824477"
"2023-04-16 02:33:10","1681587190000","0%","0%","0%","1.70%","0.700%","2.40%","6.30%","377 MiB","31.3 MiB","405 MiB","156 MiB","1.62 GB/s","0 kB/s","13.4 kB/s","1.03 GB/s","0 kB/s","1.63 GB/s","1.03 GB/s","0 kB/s","9.60 kB/s","1.63 GB/s","0 kB/s","1.03 GB/s","3814477"
"2023-04-16 02:33:20","1681587200000","0%","0%","0%","3.90%","1.60%","5.90%","7.90%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.88 GB/s","0 kB/s","5.60 kB/s","1.28 GB/s","0 kB/s","1.89 GB/s","1.28 GB/s","0 kB/s","8.20 kB/s","1.89 GB/s","0 kB/s","1.28 GB/s","3804477"
"2023-04-16 02:33:30","1681587210000","0%","0%","0%","0.600%","0.400%","1.30%","6.80%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.10 GB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","2.11 GB/s","1.30 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","1.30 GB/s","3794477"
"2023-04-16 02:33:40","1681587220000","0%","0%","0%","0.600%","0.200%","0.400%","3.60%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.54 GB/s","0 kB/s","6.40 kB/s","951 MB/s","0 kB/s","1.55 GB/s","951 MB/s","0 kB/s","9.20 kB/s","1.55 GB/s","0 kB/s","951 MB/s","3784477"
"2023-04-16 02:33:50","1681587230000","0%","0%","0%","2.10%","0.700%","2.70%","5.60%","373 MiB","31.3 MiB","405 MiB","160 MiB","1.53 GB/s","0 kB/s","56.5 kB/s","983 MB/s","0 kB/s","1.54 GB/s","983 MB/s","0 kB/s","291 kB/s","1.54 GB/s","0 kB/s","983 MB/s","3774477"
"2023-04-16 02:34:00","1681587240000","0%","0%","0%","1.70%","1.10%","2.50%","2.50%","373 MiB","31.3 MiB","405 MiB","160 MiB","147 MB/s","0 kB/s","5.80 kB/s","396 MB/s","0 kB/s","151 MB/s","396 MB/s","0 kB/s","5.40 kB/s","152 MB/s","0 kB/s","396 MB/s","3764477"
"2023-04-16 02:34:10","1681587250000","0%","0%","0%","2.30%","1.90%","3.70%","8.00%","373 MiB","31.3 MiB","405 MiB","160 MiB","2.13 GB/s","0 kB/s","10.3 kB/s","1.10 GB/s","0 kB/s","2.14 GB/s","1.10 GB/s","0 kB/s","0 kB/s","2.14 GB/s","0 kB/s","1.10 GB/s","3754477"
"2023-04-16 02:34:20","1681587260000","0%","0%","0%","2.20%","0.700%","2.10%","6.10%","373 MiB","31.3 MiB","405 MiB","160 MiB","1.55 GB/s","0 kB/s","0 kB/s","982 MB/s","0 kB/s","1.55 GB/s","982 MB/s","0 kB/s","0 kB/s","1.55 GB/s","0 kB/s","982 MB/s","3744477"
"2023-04-16 02:34:30","1681587270000","0%","0%","0%","1.90%","0.600%","2.00%","9.70%","373 MiB","31.3 MiB","405 MiB","160 MiB","3.15 GB/s","0 kB/s","5.60 kB/s","1.95 GB/s","0 kB/s","3.16 GB/s","1.95 GB/s","0 kB/s","5.40 kB/s","3.16 GB/s","0 kB/s","1.95 GB/s","3734477"
"2023-04-16 02:34:40","1681587280000","0%","0%","0%","2.90%","1.20%","4.00%","6.20%","374 MiB","31.3 MiB","405 MiB","158 MiB","752 MB/s","0 kB/s","6 kB/s","563 MB/s","0 kB/s","762 MB/s","563 MB/s","0 kB/s","4.20 kB/s","763 MB/s","0 kB/s","563 MB/s","3724477"
"2023-04-16 02:34:50","1681587290000","0%","0%","0%","2.30%","0.700%","3.20%","4.30%","374 MiB","31.3 MiB","405 MiB","158 MiB","663 MB/s","0 kB/s","5.60 kB/s","478 MB/s","0 kB/s","671 MB/s","478 MB/s","0 kB/s","5.40 kB/s","672 MB/s","0 kB/s","478 MB/s","3714477"
"2023-04-16 02:35:00","1681587300000","0%","0%","0%","1.60%","0.700%","2.20%","6.00%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.62 GB/s","0 kB/s","12.5 kB/s","1.02 GB/s","0 kB/s","1.62 GB/s","1.02 GB/s","0 kB/s","14.9 kB/s","1.62 GB/s","0 kB/s","1.02 GB/s","3704477"
"2023-04-16 02:35:10","1681587310000","0%","0%","0%","1.20%","0.600%","1.60%","2.70%","369 MiB","31.3 MiB","405 MiB","164 MiB","624 MB/s","0 kB/s","11.8 kB/s","423 MB/s","0 kB/s","628 MB/s","423 MB/s","0 kB/s","9.60 kB/s","629 MB/s","0 kB/s","423 MB/s","3694477"
"2023-04-16 02:35:20","1681587320000","0%","0%","0%","2.60%","1.10%","3.20%","5.70%","369 MiB","31.3 MiB","405 MiB","164 MiB","750 MB/s","0 kB/s","0 kB/s","835 MB/s","0 kB/s","759 MB/s","835 MB/s","0 kB/s","0 kB/s","760 MB/s","0 kB/s","835 MB/s","3684477"
"2023-04-16 02:35:30","1681587330000","0%","0%","0%","1.60%","0.700%","1.80%","7.50%","369 MiB","31.3 MiB","405 MiB","164 MiB","2.48 GB/s","0 kB/s","13.2 kB/s","1.25 GB/s","0 kB/s","2.48 GB/s","1.25 GB/s","0 kB/s","10.8 kB/s","2.48 GB/s","0 kB/s","1.25 GB/s","3674477"
"2023-04-16 02:35:40","1681587340000","0%","0%","0%","1.50%","1.10%","2.30%","5.50%","369 MiB","31.3 MiB","405 MiB","164 MiB","1.11 GB/s","0 kB/s","22.8 kB/s","719 MB/s","0 kB/s","1.12 GB/s","719 MB/s","0 kB/s","15 kB/s","1.12 GB/s","0 kB/s","719 MB/s","3664477"
"2023-04-16 02:35:50","1681587350000","0%","0%","0%","0.500%","0.100%","0.600%","8.00%","369 MiB","31.3 MiB","405 MiB","164 MiB","3.05 GB/s","0 kB/s","62.3 kB/s","1.86 GB/s","0 kB/s","3.05 GB/s","1.86 GB/s","0 kB/s","297 kB/s","3.05 GB/s","0 kB/s","1.86 GB/s","3654477"
"2023-04-16 02:36:00","1681587360000","0%","0%","0%","1.90%","0.900%","3.30%","4.10%","369 MiB","31.3 MiB","405 MiB","164 MiB","744 MB/s","0 kB/s","0 kB/s","519 MB/s","0 kB/s","751 MB/s","519 MB/s","0 kB/s","0 kB/s","752 MB/s","0 kB/s","519 MB/s","3644477"
