"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
"2023-04-16 14:33:50","1681630430000","0%","0%","0%","1.40%","0.700%","2.80%","3.10%","378 MiB","34.2 MiB","416 MiB","141 MiB","171 MB/s","0 kB/s","0 kB/s","158 MB/s","0 kB/s","177 MB/s","158 MB/s","0 kB/s","0 kB/s","178 MB/s","0 kB/s","158 MB/s"
"2023-04-16 14:33:55","1681630435000","0%","0%","0%","1.40%","0.700%","2.80%","3.10%","378 MiB","34.2 MiB","416 MiB","141 MiB","171 MB/s","0 kB/s","0 kB/s","158 MB/s","0 kB/s","177 MB/s","158 MB/s","0 kB/s","0 kB/s","178 MB/s","0 kB/s","158 MB/s"
"2023-04-16 14:34:00","1681630440000","0%","0%","0%","1.30%","0.500%","2.00%","6.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.92 GB/s","0 kB/s","73.5 kB/s","1.24 GB/s","0 kB/s","1.92 GB/s","1.24 GB/s","0 kB/s","298 kB/s","1.92 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 14:34:05","1681630445000","0%","0%","0%","1.30%","0.500%","2.00%","6.00%","380 MiB","34.2 MiB","416 MiB","140 MiB","1.92 GB/s","0 kB/s","73.5 kB/s","1.24 GB/s","0 kB/s","1.92 GB/s","1.24 GB/s","0 kB/s","298 kB/s","1.92 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 14:34:10","1681630450000","0%","0%","0%","6.10%","2.20%","6.40%","17.5%","380 MiB","34.2 MiB","416 MiB","140 MiB","3.41 GB/s","0 kB/s","45 kB/s","2.94 GB/s","0 kB/s","3.43 GB/s","2.94 GB/s","0 kB/s","35.8 kB/s","3.43 GB/s","0 kB/s","2.94 GB/s"
"2023-04-16 14:34:15","1681630455000","0%","0%","0%","6.10%","2.20%","6.40%","17.5%","380 MiB","34.2 MiB","416 MiB","140 MiB","3.41 GB/s","0 kB/s","45 kB/s","2.94 GB/s","0 kB/s","3.43 GB/s","2.94 GB/s","0 kB/s","35.8 kB/s","3.43 GB/s","0 kB/s","2.94 GB/s"
"2023-04-16 14:34:20","1681630460000","0%","0%","0%","7.40%","1.10%","6.00%","12.7%","371 MiB","34.2 MiB","416 MiB","149 MiB","1.92 GB/s","0 kB/s","11.2 kB/s","1.57 GB/s","0 kB/s","1.93 GB/s","1.57 GB/s","0 kB/s","10.00 kB/s","1.93 GB/s","0 kB/s","1.57 GB/s"
"2023-04-16 14:34:25","1681630465000","0%","0%","0%","7.40%","1.10%","6.00%","12.7%","371 MiB","34.2 MiB","416 MiB","149 MiB","1.92 GB/s","0 kB/s","11.2 kB/s","1.57 GB/s","0 kB/s","1.93 GB/s","1.57 GB/s","0 kB/s","10.00 kB/s","1.93 GB/s","0 kB/s","1.57 GB/s"
"2023-04-16 14:34:30","1681630470000","0%","0%","0%","6.50%","1.10%","8.00%","23.1%","382 MiB","34.2 MiB","416 MiB","138 MiB","2.82 GB/s","0 kB/s","16.8 kB/s","1.87 GB/s","0 kB/s","2.83 GB/s","1.87 GB/s","0 kB/s","15 kB/s","2.83 GB/s","0 kB/s","1.87 GB/s"
"2023-04-16 14:34:35","1681630475000","0%","0%","0%","6.50%","1.10%","8.00%","23.1%","382 MiB","34.2 MiB","416 MiB","138 MiB","2.82 GB/s","0 kB/s","16.8 kB/s","1.87 GB/s","0 kB/s","2.83 GB/s","1.87 GB/s","0 kB/s","15 kB/s","2.83 GB/s","0 kB/s","1.87 GB/s"
"2023-04-16 14:34:40","1681630480000","0%","0%","0%","6.20%","1.20%","5.80%","17.7%","389 MiB","34.2 MiB","416 MiB","131 MiB","3.85 GB/s","0 kB/s","17.2 kB/s","2.96 GB/s","0 kB/s","3.87 GB/s","2.96 GB/s","0 kB/s","15.0 kB/s","3.87 GB/s","0 kB/s","2.96 GB/s"
"2023-04-16 14:34:45","1681630485000","0%","0%","0%","6.20%","1.20%","5.80%","17.7%","389 MiB","34.2 MiB","416 MiB","131 MiB","3.85 GB/s","0 kB/s","17.2 kB/s","2.96 GB/s","0 kB/s","3.87 GB/s","2.96 GB/s","0 kB/s","15.0 kB/s","3.87 GB/s","0 kB/s","2.96 GB/s"
"2023-04-16 14:34:50","1681630490000","0%","0%","0%","7.90%","1.30%","7.00%","22.3%","367 MiB","34.2 MiB","416 MiB","153 MiB","5.45 GB/s","0 kB/s","5.80 kB/s","3.71 GB/s","0 kB/s","5.47 GB/s","3.71 GB/s","0 kB/s","5.40 kB/s","5.47 GB/s","0 kB/s","3.71 GB/s"
"2023-04-16 14:34:55","1681630495000","0%","0%","0%","7.90%","1.30%","7.00%","22.3%","367 MiB","34.2 MiB","416 MiB","153 MiB","5.45 GB/s","0 kB/s","5.80 kB/s","3.71 GB/s","0 kB/s","5.47 GB/s","3.71 GB/s","0 kB/s","5.40 kB/s","5.47 GB/s","0 kB/s","3.71 GB/s"
"2023-04-16 14:35:00","1681630500000","0.100%","0%","0%","8.60%","1.60%","7.10%","13.3%","367 MiB","34.2 MiB","416 MiB","153 MiB","541 MB/s","0 kB/s","11.2 kB/s","2.02 GB/s","0 kB/s","560 MB/s","2.02 GB/s","0 kB/s","5.40 kB/s","561 MB/s","0 kB/s","2.02 GB/s"
"2023-04-16 14:35:05","1681630505000","0.100%","0%","0%","8.60%","1.60%","7.10%","13.3%","367 MiB","34.2 MiB","416 MiB","153 MiB","541 MB/s","0 kB/s","11.2 kB/s","2.02 GB/s","0 kB/s","560 MB/s","2.02 GB/s","0 kB/s","5.40 kB/s","561 MB/s","0 kB/s","2.02 GB/s"
"2023-04-16 14:35:10","1681630510000","0%","0%","0%","5.80%","1.80%","5.60%","10.5%","367 MiB","34.2 MiB","416 MiB","153 MiB","462 MB/s","0 kB/s","39.2 kB/s","1.32 GB/s","0 kB/s","478 MB/s","1.32 GB/s","0 kB/s","35 kB/s","479 MB/s","0 kB/s","1.32 GB/s"
"2023-04-16 14:35:15","1681630515000","0%","0%","0%","5.80%","1.80%","5.60%","10.5%","367 MiB","34.2 MiB","416 MiB","153 MiB","462 MB/s","0 kB/s","39.2 kB/s","1.32 GB/s","0 kB/s","478 MB/s","1.32 GB/s","0 kB/s","35 kB/s","479 MB/s","0 kB/s","1.32 GB/s"
"2023-04-16 14:35:20","1681630520000","0%","0%","0%","7.30%","1.70%","6.90%","23.1%","382 MiB","34.2 MiB","416 MiB","137 MiB","5.08 GB/s","0 kB/s","6 kB/s","4.25 GB/s","0 kB/s","5.10 GB/s","4.25 GB/s","0 kB/s","4.20 kB/s","5.10 GB/s","0 kB/s","4.25 GB/s"
"2023-04-16 14:35:25","1681630525000","0%","0%","0%","7.30%","1.70%","6.90%","23.1%","382 MiB","34.2 MiB","416 MiB","137 MiB","5.08 GB/s","0 kB/s","6 kB/s","4.25 GB/s","0 kB/s","5.10 GB/s","4.25 GB/s","0 kB/s","4.20 kB/s","5.10 GB/s","0 kB/s","4.25 GB/s"
"2023-04-16 14:35:30","1681630530000","0%","0%","0%","8.80%","2.00%","6.80%","9.30%","368 MiB","34.2 MiB","416 MiB","152 MiB","1.07 GB/s","0 kB/s","22.4 kB/s","1.12 GB/s","0 kB/s","1.09 GB/s","1.12 GB/s","0 kB/s","20.4 kB/s","1.09 GB/s","0 kB/s","1.12 GB/s"
"2023-04-16 14:35:35","1681630535000","0%","0%","0%","8.80%","2.00%","6.80%","9.30%","368 MiB","34.2 MiB","416 MiB","152 MiB","1.07 GB/s","0 kB/s","22.4 kB/s","1.12 GB/s","0 kB/s","1.09 GB/s","1.12 GB/s","0 kB/s","20.4 kB/s","1.09 GB/s","0 kB/s","1.12 GB/s"
"2023-04-16 14:35:40","1681630540000","0%","0%","0%","2.60%","1.50%","3.90%","8.00%","376 MiB","34.2 MiB","416 MiB","144 MiB","1.65 GB/s","0 kB/s","11.2 kB/s","1.00 GB/s","0 kB/s","1.66 GB/s","1.00 GB/s","0 kB/s","5.40 kB/s","1.66 GB/s","0 kB/s","1.00 GB/s"
"2023-04-16 14:35:45","1681630545000","0%","0%","0%","2.60%","1.50%","3.90%","8.00%","376 MiB","34.2 MiB","416 MiB","144 MiB","1.65 GB/s","0 kB/s","11.2 kB/s","1.00 GB/s","0 kB/s","1.66 GB/s","1.00 GB/s","0 kB/s","5.40 kB/s","1.66 GB/s","0 kB/s","1.00 GB/s"
"2023-04-16 14:35:50","1681630550000","0%","0%","0%","0.700%","0.200%","0.400%","5.30%","376 MiB","34.2 MiB","416 MiB","144 MiB","1.92 GB/s","0 kB/s","52.8 kB/s","1.17 GB/s","0 kB/s","1.92 GB/s","1.17 GB/s","0 kB/s","43.2 kB/s","1.92 GB/s","0 kB/s","1.17 GB/s"
"2023-04-16 14:35:55","1681630555000","0%","0%","0%","0.700%","0.200%","0.400%","5.30%","376 MiB","34.2 MiB","416 MiB","144 MiB","1.92 GB/s","0 kB/s","52.8 kB/s","1.17 GB/s","0 kB/s","1.92 GB/s","1.17 GB/s","0 kB/s","43.2 kB/s","1.92 GB/s","0 kB/s","1.17 GB/s"
"2023-04-16 14:36:00","1681630560000","0%","0%","0%","0.900%","0.400%","1.80%","1.70%","376 MiB","34.2 MiB","416 MiB","144 MiB","71.9 MB/s","0 kB/s","62.5 kB/s","63.5 MB/s","0 kB/s","74.1 MB/s","63.4 MB/s","0 kB/s","295 kB/s","75.1 MB/s","0 kB/s","63.4 MB/s"
"2023-04-16 14:36:05","1681630565000","0%","0%","0%","0.900%","0.400%","1.80%","1.70%","376 MiB","34.2 MiB","416 MiB","144 MiB","71.9 MB/s","0 kB/s","62.5 kB/s","63.5 MB/s","0 kB/s","74.1 MB/s","63.4 MB/s","0 kB/s","295 kB/s","75.1 MB/s","0 kB/s","63.4 MB/s"
"2023-04-16 14:36:10","1681630570000","0%","0%","0%","0.800%","0.300%","1.30%","4.20%","375 MiB","34.2 MiB","416 MiB","144 MiB","996 MB/s","0 kB/s","39.2 kB/s","622 MB/s","0 kB/s","998 MB/s","622 MB/s","0 kB/s","35 kB/s","999 MB/s","0 kB/s","622 MB/s"
"2023-04-16 14:36:15","1681630575000","0%","0%","0%","0.800%","0.300%","1.30%","4.20%","375 MiB","34.2 MiB","416 MiB","144 MiB","996 MB/s","0 kB/s","39.2 kB/s","622 MB/s","0 kB/s","998 MB/s","622 MB/s","0 kB/s","35 kB/s","999 MB/s","0 kB/s","622 MB/s"
"2023-04-16 14:36:20","1681630580000","0%","0%","0%","2.30%","0.900%","4.40%","6.10%","375 MiB","34.2 MiB","416 MiB","144 MiB","712 MB/s","0 kB/s","0 kB/s","522 MB/s","0 kB/s","721 MB/s","522 MB/s","0 kB/s","0 kB/s","722 MB/s","0 kB/s","522 MB/s"
"2023-04-16 14:36:25","1681630585000","0%","0%","0%","2.30%","0.900%","4.40%","6.10%","375 MiB","34.2 MiB","416 MiB","144 MiB","712 MB/s","0 kB/s","0 kB/s","522 MB/s","0 kB/s","721 MB/s","522 MB/s","0 kB/s","0 kB/s","722 MB/s","0 kB/s","522 MB/s"
"2023-04-16 14:36:30","1681630590000","0%","0%","0%","2.40%","0.700%","2.40%","4.10%","375 MiB","34.2 MiB","416 MiB","144 MiB","654 MB/s","0 kB/s","22.6 kB/s","434 MB/s","0 kB/s","659 MB/s","434 MB/s","0 kB/s","20.4 kB/s","660 MB/s","0 kB/s","434 MB/s"
"2023-04-16 14:36:35","1681630595000","0%","0%","0%","2.40%","0.700%","2.40%","4.10%","375 MiB","34.2 MiB","416 MiB","144 MiB","654 MB/s","0 kB/s","22.6 kB/s","434 MB/s","0 kB/s","659 MB/s","434 MB/s","0 kB/s","20.4 kB/s","660 MB/s","0 kB/s","434 MB/s"
"2023-04-16 14:36:40","1681630600000","0%","0%","0%","1.70%","0.500%","1.70%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.01 GB/s","0 kB/s","19.4 kB/s","658 MB/s","0 kB/s","1.01 GB/s","658 MB/s","0 kB/s","16.2 kB/s","1.01 GB/s","0 kB/s","658 MB/s"
"2023-04-16 14:36:45","1681630605000","0%","0%","0%","1.70%","0.500%","1.70%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.01 GB/s","0 kB/s","19.4 kB/s","658 MB/s","0 kB/s","1.01 GB/s","658 MB/s","0 kB/s","16.2 kB/s","1.01 GB/s","0 kB/s","658 MB/s"
"2023-04-16 14:36:50","1681630610000","0%","0%","0%","2.70%","1.20%","3.80%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","723 MB/s","0 kB/s","17.2 kB/s","508 MB/s","0 kB/s","731 MB/s","508 MB/s","0 kB/s","15 kB/s","732 MB/s","0 kB/s","508 MB/s"
"2023-04-16 14:36:55","1681630615000","0%","0%","0%","2.70%","1.20%","3.80%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","723 MB/s","0 kB/s","17.2 kB/s","508 MB/s","0 kB/s","731 MB/s","508 MB/s","0 kB/s","15 kB/s","732 MB/s","0 kB/s","508 MB/s"
"2023-04-16 14:37:00","1681630620000","0%","0%","0%","1.20%","1.00%","1.00%","3.20%","373 MiB","34.2 MiB","416 MiB","147 MiB","989 MB/s","0 kB/s","0 kB/s","620 MB/s","0 kB/s","992 MB/s","620 MB/s","0 kB/s","0 kB/s","993 MB/s","0 kB/s","620 MB/s"
"2023-04-16 14:37:05","1681630625000","0%","0%","0%","1.20%","1.00%","1.00%","3.20%","373 MiB","34.2 MiB","416 MiB","147 MiB","989 MB/s","0 kB/s","0 kB/s","620 MB/s","0 kB/s","992 MB/s","620 MB/s","0 kB/s","0 kB/s","993 MB/s","0 kB/s","620 MB/s"
"2023-04-16 14:37:10","1681630630000","0%","0%","0%","0.600%","0.400%","0.500%","3.40%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.03 GB/s","0 kB/s","39.2 kB/s","636 MB/s","0 kB/s","1.03 GB/s","636 MB/s","0 kB/s","35 kB/s","1.03 GB/s","0 kB/s","636 MB/s"
"2023-04-16 14:37:15","1681630635000","0%","0%","0%","0.600%","0.400%","0.500%","3.40%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.03 GB/s","0 kB/s","39.2 kB/s","636 MB/s","0 kB/s","1.03 GB/s","636 MB/s","0 kB/s","35 kB/s","1.03 GB/s","0 kB/s","636 MB/s"
"2023-04-16 14:37:20","1681630640000","0%","0%","0%","0.600%","0.200%","0.400%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.59 GB/s","0 kB/s","0 kB/s","980 MB/s","0 kB/s","1.59 GB/s","980 MB/s","0 kB/s","0 kB/s","1.59 GB/s","0 kB/s","980 MB/s"
"2023-04-16 14:37:25","1681630645000","0%","0%","0%","0.600%","0.200%","0.400%","4.80%","373 MiB","34.2 MiB","416 MiB","147 MiB","1.59 GB/s","0 kB/s","0 kB/s","980 MB/s","0 kB/s","1.59 GB/s","980 MB/s","0 kB/s","0 kB/s","1.59 GB/s","0 kB/s","980 MB/s"
"2023-04-16 14:37:30","1681630650000","0%","0%","0%","1.10%","0.800%","1.70%","3.70%","373 MiB","34.2 MiB","416 MiB","146 MiB","990 MB/s","0 kB/s","41.4 kB/s","645 MB/s","0 kB/s","995 MB/s","645 MB/s","0 kB/s","30 kB/s","996 MB/s","0 kB/s","645 MB/s"
"2023-04-16 14:37:35","1681630655000","0%","0%","0%","1.10%","0.800%","1.70%","3.70%","373 MiB","34.2 MiB","416 MiB","146 MiB","990 MB/s","0 kB/s","41.4 kB/s","645 MB/s","0 kB/s","995 MB/s","645 MB/s","0 kB/s","30 kB/s","996 MB/s","0 kB/s","645 MB/s"
"2023-04-16 14:37:40","1681630660000","0%","0%","0%","0.600%","0.600%","1.000%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","516 MB/s","0 kB/s","7 kB/s","340 MB/s","0 kB/s","519 MB/s","340 MB/s","0 kB/s","0 kB/s","519 MB/s","0 kB/s","340 MB/s"
"2023-04-16 14:37:45","1681630665000","0%","0%","0%","0.600%","0.600%","1.000%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","516 MB/s","0 kB/s","7 kB/s","340 MB/s","0 kB/s","519 MB/s","340 MB/s","0 kB/s","0 kB/s","519 MB/s","0 kB/s","340 MB/s"
"2023-04-16 14:37:50","1681630670000","0%","0%","0%","0.500%","0.200%","0.700%","3.20%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.13 GB/s","0 kB/s","5.60 kB/s","704 MB/s","0 kB/s","1.13 GB/s","704 MB/s","0 kB/s","5.40 kB/s","1.13 GB/s","0 kB/s","704 MB/s"
"2023-04-16 14:37:55","1681630675000","0%","0%","0%","0.500%","0.200%","0.700%","3.20%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.13 GB/s","0 kB/s","5.60 kB/s","704 MB/s","0 kB/s","1.13 GB/s","704 MB/s","0 kB/s","5.40 kB/s","1.13 GB/s","0 kB/s","704 MB/s"
"2023-04-16 14:38:00","1681630680000","0%","0%","0%","0.600%","0.400%","1.30%","4.50%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.55 GB/s","0 kB/s","56.5 kB/s","959 MB/s","0 kB/s","1.55 GB/s","959 MB/s","0 kB/s","290 kB/s","1.55 GB/s","0 kB/s","959 MB/s"
"2023-04-16 14:38:05","1681630685000","0%","0%","0%","0.600%","0.400%","1.30%","4.50%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.55 GB/s","0 kB/s","56.5 kB/s","959 MB/s","0 kB/s","1.55 GB/s","959 MB/s","0 kB/s","290 kB/s","1.55 GB/s","0 kB/s","959 MB/s"
"2023-04-16 14:38:10","1681630690000","0%","0%","0%","0.400%","0.1000%","0.500%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","994 MB/s","0 kB/s","33.6 kB/s","620 MB/s","0 kB/s","995 MB/s","619 MB/s","0 kB/s","30 kB/s","996 MB/s","0 kB/s","619 MB/s"
"2023-04-16 14:38:15","1681630695000","0%","0%","0%","0.400%","0.1000%","0.500%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","994 MB/s","0 kB/s","33.6 kB/s","620 MB/s","0 kB/s","995 MB/s","619 MB/s","0 kB/s","30 kB/s","996 MB/s","0 kB/s","619 MB/s"
"2023-04-16 14:38:20","1681630700000","0%","0%","0%","1.00%","0.100%","1.10%","4.90%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.53 GB/s","0 kB/s","11.2 kB/s","946 MB/s","0 kB/s","1.53 GB/s","946 MB/s","0 kB/s","5.40 kB/s","1.53 GB/s","0 kB/s","946 MB/s"
"2023-04-16 14:38:25","1681630705000","0%","0%","0%","1.00%","0.100%","1.10%","4.90%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.53 GB/s","0 kB/s","11.2 kB/s","946 MB/s","0 kB/s","1.53 GB/s","946 MB/s","0 kB/s","5.40 kB/s","1.53 GB/s","0 kB/s","946 MB/s"
"2023-04-16 14:38:30","1681630710000","0%","0%","0%","0.400%","0.200%","0.700%","4.00%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.49 GB/s","0 kB/s","5.60 kB/s","913 MB/s","0 kB/s","1.49 GB/s","913 MB/s","0 kB/s","5.40 kB/s","1.49 GB/s","0 kB/s","913 MB/s"
"2023-04-16 14:38:35","1681630715000","0%","0%","0%","0.400%","0.200%","0.700%","4.00%","373 MiB","34.2 MiB","416 MiB","146 MiB","1.49 GB/s","0 kB/s","5.60 kB/s","913 MB/s","0 kB/s","1.49 GB/s","913 MB/s","0 kB/s","5.40 kB/s","1.49 GB/s","0 kB/s","913 MB/s"
"2023-04-16 14:38:40","1681630720000","0%","0%","0%","1.20%","0.500%","1.70%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","653 MB/s","0 kB/s","0 kB/s","432 MB/s","0 kB/s","657 MB/s","432 MB/s","0 kB/s","0 kB/s","658 MB/s","0 kB/s","432 MB/s"
"2023-04-16 14:38:45","1681630725000","0%","0%","0%","1.20%","0.500%","1.70%","2.80%","373 MiB","34.2 MiB","416 MiB","146 MiB","653 MB/s","0 kB/s","0 kB/s","432 MB/s","0 kB/s","657 MB/s","432 MB/s","0 kB/s","0 kB/s","658 MB/s","0 kB/s","432 MB/s"
"2023-04-16 14:38:50","1681630730000","0%","0%","0%","1.000%","0.500%","1.10%","5.90%","375 MiB","34.2 MiB","416 MiB","144 MiB","2.00 GB/s","0 kB/s","0 kB/s","1.24 GB/s","0 kB/s","2.00 GB/s","1.24 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 14:38:55","1681630735000","0%","0%","0%","1.000%","0.500%","1.10%","5.90%","375 MiB","34.2 MiB","416 MiB","144 MiB","2.00 GB/s","0 kB/s","0 kB/s","1.24 GB/s","0 kB/s","2.00 GB/s","1.24 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 14:39:00","1681630740000","0%","0%","0%","0.400%","0.100%","0.700%","4.40%","375 MiB","34.2 MiB","416 MiB","144 MiB","1.58 GB/s","0 kB/s","11.2 kB/s","972 MB/s","0 kB/s","1.58 GB/s","972 MB/s","0 kB/s","5.40 kB/s","1.58 GB/s","0 kB/s","972 MB/s"
"2023-04-16 14:39:05","1681630745000","0%","0%","0%","0.400%","0.100%","0.700%","4.40%","375 MiB","34.2 MiB","416 MiB","144 MiB","1.58 GB/s","0 kB/s","11.2 kB/s","972 MB/s","0 kB/s","1.58 GB/s","972 MB/s","0 kB/s","5.40 kB/s","1.58 GB/s","0 kB/s","972 MB/s"
"2023-04-16 14:39:10","1681630750000","0%","0%","0%","1.60%","1.30%","2.20%","4.00%","375 MiB","34.2 MiB","416 MiB","144 MiB","318 MB/s","0 kB/s","51 kB/s","427 MB/s","0 kB/s","324 MB/s","427 MB/s","0 kB/s","44.6 kB/s","324 MB/s","0 kB/s","427 MB/s"
"2023-04-16 14:39:15","1681630755000","0%","0%","0%","1.60%","1.30%","2.20%","4.00%","375 MiB","34.2 MiB","416 MiB","144 MiB","318 MB/s","0 kB/s","51 kB/s","427 MB/s","0 kB/s","324 MB/s","427 MB/s","0 kB/s","44.6 kB/s","324 MB/s","0 kB/s","427 MB/s"
"2023-04-16 14:39:20","1681630760000","0%","0%","0%","1.10%","0.300%","1.10%","2.60%","375 MiB","34.2 MiB","416 MiB","144 MiB","907 MB/s","0 kB/s","0 kB/s","391 MB/s","0 kB/s","910 MB/s","391 MB/s","0 kB/s","0 kB/s","911 MB/s","0 kB/s","391 MB/s"
"2023-04-16 14:39:25","1681630765000","0%","0%","0%","1.10%","0.300%","1.10%","2.60%","375 MiB","34.2 MiB","416 MiB","144 MiB","907 MB/s","0 kB/s","0 kB/s","391 MB/s","0 kB/s","910 MB/s","391 MB/s","0 kB/s","0 kB/s","911 MB/s","0 kB/s","391 MB/s"
"2023-04-16 14:39:30","1681630770000","0%","0%","0%","3.40%","1.40%","3.80%","13.2%","381 MiB","34.2 MiB","416 MiB","139 MiB","4.18 GB/s","0 kB/s","28.2 kB/s","2.87 GB/s","0 kB/s","4.19 GB/s","2.87 GB/s","0 kB/s","27.0 kB/s","4.19 GB/s","0 kB/s","2.87 GB/s"
"2023-04-16 14:39:35","1681630775000","0%","0%","0%","3.40%","1.40%","3.80%","13.2%","381 MiB","34.2 MiB","416 MiB","139 MiB","4.18 GB/s","0 kB/s","28.2 kB/s","2.87 GB/s","0 kB/s","4.19 GB/s","2.87 GB/s","0 kB/s","27.0 kB/s","4.19 GB/s","0 kB/s","2.87 GB/s"
"2023-04-16 14:39:40","1681630780000","0%","0%","0%","4.40%","0.800%","5.30%","17.2%","386 MiB","34.2 MiB","416 MiB","134 MiB","6.18 GB/s","0 kB/s","11.4 kB/s","3.70 GB/s","0 kB/s","6.20 GB/s","3.70 GB/s","0 kB/s","10.8 kB/s","6.20 GB/s","0 kB/s","3.70 GB/s"
"2023-04-16 14:39:45","1681630785000","0%","0%","0%","4.40%","0.800%","5.30%","17.2%","386 MiB","34.2 MiB","416 MiB","134 MiB","6.18 GB/s","0 kB/s","11.4 kB/s","3.70 GB/s","0 kB/s","6.20 GB/s","3.70 GB/s","0 kB/s","10.8 kB/s","6.20 GB/s","0 kB/s","3.70 GB/s"
"2023-04-16 14:39:50","1681630790000","0%","0%","0%","4.20%","1.10%","3.50%","10.9%","383 MiB","34.2 MiB","416 MiB","136 MiB","2.29 GB/s","0 kB/s","23 kB/s","2.70 GB/s","0 kB/s","2.30 GB/s","2.70 GB/s","0 kB/s","15 kB/s","2.31 GB/s","0 kB/s","2.70 GB/s"
"2023-04-16 14:39:55","1681630795000","0%","0%","0%","4.20%","1.10%","3.50%","10.9%","383 MiB","34.2 MiB","416 MiB","136 MiB","2.29 GB/s","0 kB/s","23 kB/s","2.70 GB/s","0 kB/s","2.30 GB/s","2.70 GB/s","0 kB/s","15 kB/s","2.31 GB/s","0 kB/s","2.70 GB/s"
"2023-04-16 14:40:00","1681630800000","0%","0%","0%","4.30%","1.50%","4.30%","19.5%","389 MiB","34.2 MiB","416 MiB","130 MiB","6.32 GB/s","0 kB/s","62.1 kB/s","4.27 GB/s","0 kB/s","6.34 GB/s","4.27 GB/s","0 kB/s","298 kB/s","6.34 GB/s","0 kB/s","4.27 GB/s"
"2023-04-16 14:40:05","1681630805000","0%","0%","0%","4.30%","1.50%","4.30%","19.5%","389 MiB","34.2 MiB","416 MiB","130 MiB","6.32 GB/s","0 kB/s","62.1 kB/s","4.27 GB/s","0 kB/s","6.34 GB/s","4.27 GB/s","0 kB/s","298 kB/s","6.34 GB/s","0 kB/s","4.27 GB/s"
"2023-04-16 14:40:10","1681630810000","0%","0%","0%","5.20%","3.50%","3.60%","18.3%","379 MiB","34.2 MiB","416 MiB","141 MiB","4.64 GB/s","0 kB/s","28 kB/s","4.41 GB/s","0 kB/s","4.65 GB/s","4.41 GB/s","0 kB/s","25 kB/s","4.65 GB/s","0 kB/s","4.41 GB/s"
"2023-04-16 14:40:15","1681630815000","0%","0%","0%","5.20%","3.50%","3.60%","18.3%","379 MiB","34.2 MiB","416 MiB","141 MiB","4.64 GB/s","0 kB/s","28 kB/s","4.41 GB/s","0 kB/s","4.65 GB/s","4.41 GB/s","0 kB/s","25 kB/s","4.65 GB/s","0 kB/s","4.41 GB/s"
"2023-04-16 14:40:20","1681630820000","0%","0%","0%","3.40%","2.00%","2.90%","8.90%","385 MiB","34.2 MiB","416 MiB","134 MiB","1.71 GB/s","0 kB/s","0 kB/s","1.70 GB/s","0 kB/s","1.72 GB/s","1.70 GB/s","0 kB/s","0 kB/s","1.72 GB/s","0 kB/s","1.70 GB/s"
"2023-04-16 14:40:25","1681630825000","0%","0%","0%","3.40%","2.00%","2.90%","8.90%","385 MiB","34.2 MiB","416 MiB","134 MiB","1.71 GB/s","0 kB/s","0 kB/s","1.70 GB/s","0 kB/s","1.72 GB/s","1.70 GB/s","0 kB/s","0 kB/s","1.72 GB/s","0 kB/s","1.70 GB/s"
"2023-04-16 14:40:30","1681630830000","0%","0%","0%","3.50%","1.20%","3.70%","13.5%","380 MiB","34.2 MiB","416 MiB","139 MiB","4.56 GB/s","0 kB/s","5.60 kB/s","2.74 GB/s","0 kB/s","4.58 GB/s","2.74 GB/s","0 kB/s","5.40 kB/s","4.58 GB/s","0 kB/s","2.74 GB/s"
