timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680342793237,22849,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-57,text,true,,593963,319,16,16,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=13248&limit=2191,22661,0,126
1680342813492,3263,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-89,text,false,,429,323,16,16,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=15866&limit=1744,3263,0,167
1680342795767,21222,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-61,text,true,,616162,329,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=3466&limit=2183,20989,0,135
1680342814124,3210,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-90,text,false,,429,180,15,15,https://rcie.nuttchai.app/api/v1/search?offset=6228&limit=8538&isHiddenRequired=true,3210,0,121
1680342814755,3161,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-91,text,true,,375,181,15,15,https://rcie.nuttchai.app/api/v1/search?offset=30894&limit=7236&isHiddenRequired=true,3161,0,116
1680342816020,1913,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-93,text,true,,18181,178,14,14,https://rcie.nuttchai.app/api/v1/search?offset=6443&limit=65&isHiddenRequired=true,1880,0,126
1680342796401,21785,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-62,text,true,,584473,335,13,13,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=18066&limit=2034,21593,0,116
1680342816653,2794,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-94,text,true,,7185,179,14,14,https://rcie.nuttchai.app/api/v1/search?offset=17467&limit=25&isHiddenRequired=true,2794,0,129
1680342817286,3113,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-95,text,true,,12657,179,14,14,https://rcie.nuttchai.app/api/v1/search?offset=43115&limit=44&isHiddenRequired=true,3082,0,140
1680342790703,30126,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-53,text,false,,2988,0,14,14,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=15456&limit=3920,0,0,125
1680342818553,3234,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-97,text,false,,429,180,15,15,https://rcie.nuttchai.app/api/v1/search?offset=9909&limit=9542&isHiddenRequired=true,3234,0,161
1680342819183,2913,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-98,text,true,,27629,179,14,14,https://rcie.nuttchai.app/api/v1/search?offset=10926&limit=99&isHiddenRequired=true,2879,0,143
1680342819815,3184,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-99,text,false,,410,180,15,15,https://rcie.nuttchai.app/api/v1/search?offset=7217&limit=6932&isHiddenRequired=true,3183,0,131
1680342793871,30138,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-58,text,false,,2988,0,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=19282&limit=3422,0,0,137
1680342821076,3248,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-101,text,false,,429,181,15,15,https://rcie.nuttchai.app/api/v1/search?offset=12211&limit=5342&isHiddenRequired=true,3248,0,113
1680342821707,3251,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-102,text,false,,429,318,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=35237&limit=3885,3251,0,139
1680342822340,3256,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-103,text,false,,429,322,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=17544&limit=1076,3256,0,136
1680342822974,3295,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-104,text,false,,429,181,15,15,https://rcie.nuttchai.app/api/v1/search?offset=29187&limit=5050&isHiddenRequired=true,3295,0,153
1680342803998,22324,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-74,text,true,,598846,323,14,14,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=7849&limit=2159,22131,0,152
1680342823606,3314,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-105,text,false,,429,179,14,14,https://rcie.nuttchai.app/api/v1/search?offset=43163&limit=69&isHiddenRequired=true,3314,0,151
1680342824238,3285,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-106,text,false,,429,181,14,14,https://rcie.nuttchai.app/api/v1/search?offset=36786&limit=6398&isHiddenRequired=true,3285,0,148
1680342825503,3184,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-108,text,false,,410,181,15,15,https://rcie.nuttchai.app/api/v1/search?offset=35405&limit=9748&isHiddenRequired=true,3184,0,134
1680342798932,30149,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-66,text,false,,2988,0,14,14,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=20981&limit=4972,0,0,147
1680342826135,2997,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-109,text,true,,17213,179,13,13,https://rcie.nuttchai.app/api/v1/search?offset=35612&limit=58&isHiddenRequired=true,2966,0,117
1680342799567,30123,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-67,text,false,,2988,0,13,13,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=10465&limit=3540,0,0,121
1680342800195,29625,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-68,text,true,,876768,321,12,12,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=36477&limit=3208,29098,0,127
1680342815391,15111,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-92,text,true,,425261,329,12,12,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=6567&limit=1504,14655,0,164
1680342827397,3420,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-111,text,true,,2398782,180,12,12,https://rcie.nuttchai.app/api/v1/search?offset=3786&limit=8644&isHiddenRequired=true,2730,0,113
1680342800828,30117,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-69,text,false,,2988,0,11,11,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=34637&limit=3219,0,0,115
1680342828661,3107,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-113,text,true,,2331289,181,11,11,https://rcie.nuttchai.app/api/v1/search?offset=37444&limit=8266&isHiddenRequired=true,2705,0,135
1680342829294,2665,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-114,text,true,,27009,179,11,11,https://rcie.nuttchai.app/api/v1/search?offset=18830&limit=97&isHiddenRequired=true,2633,0,150
1680342829922,3313,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-115,text,true,,2268281,181,12,12,https://rcie.nuttchai.app/api/v1/search?offset=34022&limit=7988&isHiddenRequired=true,2684,0,114
1680342805894,30141,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-77,text,false,,2988,0,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=19078&limit=3844,0,0,139
1680342833083,3649,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-120,text,true,,2456062,180,15,15,https://rcie.nuttchai.app/api/v1/search?offset=6921&limit=8916&isHiddenRequired=true,3058,0,135
1680342833715,3091,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-121,text,true,,2614966,181,14,14,https://rcie.nuttchai.app/api/v1/search?offset=13119&limit=9497&isHiddenRequired=true,2300,0,143
1680342835614,1776,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-124,text,true,,16373,178,14,14,https://rcie.nuttchai.app/api/v1/search?offset=7968&limit=57&isHiddenRequired=true,1746,0,137
1680342834980,2417,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-123,text,true,,13903,179,13,13,https://rcie.nuttchai.app/api/v1/search?offset=12851&limit=49&isHiddenRequired=true,2387,0,109
1680342836245,2278,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-125,text,true,,2554739,181,14,14,https://rcie.nuttchai.app/api/v1/search?offset=14310&limit=9262&isHiddenRequired=true,1954,0,124
1680342817915,22612,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-96,text,true,,682137,326,16,16,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=3877&limit=2444,22382,0,113
1680342837507,3228,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-127,text,true,,2782383,181,16,16,https://rcie.nuttchai.app/api/v1/search?offset=36091&limit=9782&isHiddenRequired=true,2836,0,117
